#    L    TT             EE             TE             PP             TP          
   871    0.22612E+04    0.15785E+02    0.35554E+02    0.37303E+06    0.14379E+03
   872    0.22507E+04    0.16009E+02    0.36920E+02    0.37221E+06    0.14299E+03
   873    0.22400E+04    0.16237E+02    0.38259E+02    0.37140E+06    0.14220E+03
   874    0.22292E+04    0.16471E+02    0.39570E+02    0.37059E+06    0.14140E+03
   875    0.22183E+04    0.16708E+02    0.40854E+02    0.36978E+06    0.14059E+03
   876    0.22072E+04    0.16951E+02    0.42111E+02    0.36897E+06    0.13978E+03
   877    0.21962E+04    0.17198E+02    0.43338E+02    0.36817E+06    0.13896E+03
   878    0.21849E+04    0.17448E+02    0.44536E+02    0.36737E+06    0.13815E+03
   879    0.21736E+04    0.17704E+02    0.45705E+02    0.36657E+06    0.13733E+03
   880    0.21623E+04    0.17964E+02    0.46845E+02    0.36577E+06    0.13650E+03
   881    0.21507E+04    0.18226E+02    0.47953E+02    0.36498E+06    0.13567E+03
   882    0.21391E+04    0.18493E+02    0.49032E+02    0.36419E+06    0.13484E+03
   883    0.21275E+04    0.18765E+02    0.50078E+02    0.36340E+06    0.13401E+03
   884    0.21157E+04    0.19039E+02    0.51095E+02    0.36261E+06    0.13317E+03
   885    0.21038E+04    0.19317E+02    0.52079E+02    0.36182E+06    0.13233E+03
   886    0.20919E+04    0.19600E+02    0.53032E+02    0.36104E+06    0.13149E+03
   887    0.20798E+04    0.19884E+02    0.53952E+02    0.36026E+06    0.13064E+03
   888    0.20678E+04    0.20173E+02    0.54840E+02    0.35948E+06    0.12980E+03
   889    0.20555E+04    0.20464E+02    0.55695E+02    0.35870E+06    0.12895E+03
   890    0.20433E+04    0.20759E+02    0.56516E+02    0.35793E+06    0.12810E+03
   891    0.20311E+04    0.21056E+02    0.57305E+02    0.35715E+06    0.12724E+03
   892    0.20188E+04    0.21356E+02    0.58062E+02    0.35638E+06    0.12639E+03
   893    0.20064E+04    0.21659E+02    0.58784E+02    0.35562E+06    0.12553E+03
   894    0.19940E+04    0.21964E+02    0.59472E+02    0.35485E+06    0.12468E+03
   895    0.19815E+04    0.22271E+02    0.60129E+02    0.35409E+06    0.12382E+03
   896    0.19689E+04    0.22582E+02    0.60750E+02    0.35332E+06    0.12296E+03
   897    0.19563E+04    0.22894E+02    0.61338E+02    0.35256E+06    0.12210E+03
   898    0.19438E+04    0.23208E+02    0.61891E+02    0.35181E+06    0.12124E+03
   899    0.19312E+04    0.23524E+02    0.62410E+02    0.35105E+06    0.12038E+03
   900    0.19185E+04    0.23842E+02    0.62895E+02    0.35030E+06    0.11952E+03
   901    0.19059E+04    0.24161E+02    0.63345E+02    0.34955E+06    0.11865E+03
   902    0.18932E+04    0.24482E+02    0.63761E+02    0.34880E+06    0.11779E+03
   903    0.18804E+04    0.24804E+02    0.64142E+02    0.34805E+06    0.11693E+03
   904    0.18678E+04    0.25127E+02    0.64488E+02    0.34730E+06    0.11607E+03
   905    0.18550E+04    0.25453E+02    0.64799E+02    0.34656E+06    0.11520E+03
   906    0.18422E+04    0.25778E+02    0.65075E+02    0.34582E+06    0.11434E+03
   907    0.18296E+04    0.26104E+02    0.65316E+02    0.34508E+06    0.11348E+03
   908    0.18169E+04    0.26431E+02    0.65522E+02    0.34434E+06    0.11262E+03
   909    0.18042E+04    0.26759E+02    0.65693E+02    0.34361E+06    0.11176E+03
   910    0.17915E+04    0.27088E+02    0.65831E+02    0.34288E+06    0.11089E+03
   911    0.17788E+04    0.27415E+02    0.65933E+02    0.34214E+06    0.11003E+03
   912    0.17661E+04    0.27744E+02    0.66001E+02    0.34141E+06    0.10917E+03
   913    0.17532E+04    0.28073E+02    0.66033E+02    0.34069E+06    0.10831E+03
   914    0.17406E+04    0.28401E+02    0.66033E+02    0.33996E+06    0.10745E+03
   915    0.17279E+04    0.28729E+02    0.65998E+02    0.33924E+06    0.10659E+03
   916    0.17154E+04    0.29057E+02    0.65928E+02    0.33852E+06    0.10574E+03
   917    0.17028E+04    0.29385E+02    0.65826E+02    0.33780E+06    0.10488E+03
   918    0.16903E+04    0.29712E+02    0.65688E+02    0.33708E+06    0.10402E+03
   919    0.16778E+04    0.30038E+02    0.65518E+02    0.33637E+06    0.10316E+03
   920    0.16653E+04    0.30363E+02    0.65313E+02    0.33565E+06    0.10231E+03
   921    0.16530E+04    0.30687E+02    0.65074E+02    0.33494E+06    0.10145E+03
   922    0.16406E+04    0.31010E+02    0.64803E+02    0.33423E+06    0.10060E+03
   923    0.16283E+04    0.31332E+02    0.64500E+02    0.33352E+06    0.99749E+02
   924    0.16160E+04    0.31652E+02    0.64163E+02    0.33282E+06    0.98897E+02
   925    0.16039E+04    0.31971E+02    0.63793E+02    0.33211E+06    0.98047E+02
   926    0.15918E+04    0.32288E+02    0.63392E+02    0.33141E+06    0.97198E+02
   927    0.15797E+04    0.32604E+02    0.62959E+02    0.33071E+06    0.96351E+02
   928    0.15678E+04    0.32918E+02    0.62493E+02    0.33001E+06    0.95505E+02
   929    0.15559E+04    0.33229E+02    0.61998E+02    0.32932E+06    0.94660E+02
   930    0.15441E+04    0.33538E+02    0.61470E+02    0.32862E+06    0.93816E+02
   931    0.15323E+04    0.33845E+02    0.60912E+02    0.32793E+06    0.92975E+02
   932    0.15206E+04    0.34149E+02    0.60324E+02    0.32724E+06    0.92134E+02
   933    0.15090E+04    0.34451E+02    0.59706E+02    0.32655E+06    0.91296E+02
   934    0.14976E+04    0.34751E+02    0.59059E+02    0.32587E+06    0.90459E+02
   935    0.14861E+04    0.35047E+02    0.58381E+02    0.32518E+06    0.89624E+02
   936    0.14749E+04    0.35341E+02    0.57675E+02    0.32450E+06    0.88791E+02
   937    0.14636E+04    0.35632E+02    0.56940E+02    0.32382E+06    0.87959E+02
   938    0.14525E+04    0.35920E+02    0.56177E+02    0.32314E+06    0.87130E+02
   939    0.14415E+04    0.36203E+02    0.55386E+02    0.32246E+06    0.86302E+02
   940    0.14306E+04    0.36484E+02    0.54567E+02    0.32178E+06    0.85477E+02
   941    0.14198E+04    0.36761E+02    0.53721E+02    0.32111E+06    0.84654E+02
   942    0.14090E+04    0.37035E+02    0.52849E+02    0.32044E+06    0.83833E+02
   943    0.13985E+04    0.37305E+02    0.51950E+02    0.31976E+06    0.83014E+02
   944    0.13881E+04    0.37570E+02    0.51025E+02    0.31910E+06    0.82197E+02
   945    0.13777E+04    0.37832E+02    0.50075E+02    0.31843E+06    0.81383E+02
   946    0.13675E+04    0.38090E+02    0.49100E+02    0.31776E+06    0.80571E+02
   947    0.13574E+04    0.38344E+02    0.48101E+02    0.31710E+06    0.79762E+02
   948    0.13473E+04    0.38594E+02    0.47078E+02    0.31644E+06    0.78955E+02
   949    0.13374E+04    0.38839E+02    0.46032E+02    0.31578E+06    0.78151E+02
   950    0.13277E+04    0.39080E+02    0.44962E+02    0.31512E+06    0.77349E+02
   951    0.13181E+04    0.39317E+02    0.43871E+02    0.31446E+06    0.76550E+02
   952    0.13087E+04    0.39549E+02    0.42758E+02    0.31381E+06    0.75754E+02
   953    0.12993E+04    0.39775E+02    0.41623E+02    0.31316E+06    0.74961E+02
   954    0.12901E+04    0.39998E+02    0.40467E+02    0.31250E+06    0.74171E+02
   955    0.12810E+04    0.40215E+02    0.39291E+02    0.31185E+06    0.73383E+02
   956    0.12720E+04    0.40428E+02    0.38094E+02    0.31121E+06    0.72598E+02
   957    0.12632E+04    0.40634E+02    0.36879E+02    0.31056E+06    0.71817E+02
   958    0.12545E+04    0.40836E+02    0.35644E+02    0.30992E+06    0.71038E+02
   959    0.12460E+04    0.41033E+02    0.34390E+02    0.30927E+06    0.70262E+02
   960    0.12376E+04    0.41224E+02    0.33121E+02    0.30863E+06    0.69490E+02
   961    0.12293E+04    0.41410E+02    0.31834E+02    0.30799E+06    0.68720E+02
   962    0.12213E+04    0.41591E+02    0.30530E+02    0.30736E+06    0.67954E+02
   963    0.12133E+04    0.41767E+02    0.29211E+02    0.30672E+06    0.67191E+02
   964    0.12056E+04    0.41936E+02    0.27877E+02    0.30608E+06    0.66431E+02
   965    0.11979E+04    0.42100E+02    0.26527E+02    0.30545E+06    0.65675E+02
   966    0.11904E+04    0.42259E+02    0.25165E+02    0.30482E+06    0.64921E+02
   967    0.11830E+04    0.42412E+02    0.23788E+02    0.30419E+06    0.64172E+02
   968    0.11758E+04    0.42558E+02    0.22398E+02    0.30356E+06    0.63425E+02
   969    0.11688E+04    0.42699E+02    0.20997E+02    0.30294E+06    0.62682E+02
   970    0.11619E+04    0.42834E+02    0.19583E+02    0.30231E+06    0.61943E+02
   971    0.11552E+04    0.42963E+02    0.18159E+02    0.30169E+06    0.61207E+02
   972    0.11485E+04    0.43086E+02    0.16724E+02    0.30107E+06    0.60474E+02
   973    0.11421E+04    0.43202E+02    0.15279E+02    0.30045E+06    0.59746E+02
   974    0.11358E+04    0.43313E+02    0.13824E+02    0.29983E+06    0.59021E+02
   975    0.11297E+04    0.43418E+02    0.12361E+02    0.29921E+06    0.58299E+02
   976    0.11238E+04    0.43515E+02    0.10890E+02    0.29860E+06    0.57581E+02
   977    0.11180E+04    0.43607E+02    0.94119E+01    0.29799E+06    0.56868E+02
   978    0.11123E+04    0.43693E+02    0.79268E+01    0.29737E+06    0.56158E+02
   979    0.11069E+04    0.43773E+02    0.64361E+01    0.29676E+06    0.55451E+02
   980    0.11015E+04    0.43846E+02    0.49396E+01    0.29616E+06    0.54749E+02
   981    0.10963E+04    0.43912E+02    0.34381E+01    0.29555E+06    0.54051E+02
   982    0.10913E+04    0.43973E+02    0.19325E+01    0.29494E+06    0.53357E+02
   983    0.10865E+04    0.44027E+02    0.42313E+00    0.29434E+06    0.52666E+02
   984    0.10818E+04    0.44073E+02   -0.10894E+01    0.29374E+06    0.51980E+02
   985    0.10773E+04    0.44114E+02   -0.26046E+01    0.29314E+06    0.51298E+02
   986    0.10729E+04    0.44149E+02   -0.41214E+01    0.29254E+06    0.50620E+02
   987    0.10686E+04    0.44177E+02   -0.56399E+01    0.29194E+06    0.49946E+02
   988    0.10646E+04    0.44199E+02   -0.71588E+01    0.29135E+06    0.49277E+02
   989    0.10607E+04    0.44214E+02   -0.86770E+01    0.29075E+06    0.48611E+02
   990    0.10569E+04    0.44226E+02   -0.10196E+02    0.29016E+06    0.47951E+02
   991    0.10534E+04    0.44227E+02   -0.11713E+02    0.28957E+06    0.47294E+02
   992    0.10499E+04    0.44223E+02   -0.13228E+02    0.28898E+06    0.46642E+02
   993    0.10466E+04    0.44212E+02   -0.14742E+02    0.28839E+06    0.45994E+02
   994    0.10435E+04    0.44196E+02   -0.16251E+02    0.28780E+06    0.45351E+02
   995    0.10406E+04    0.44173E+02   -0.17758E+02    0.28722E+06    0.44712E+02
   996    0.10377E+04    0.44142E+02   -0.19260E+02    0.28663E+06    0.44078E+02
   997    0.10351E+04    0.44106E+02   -0.20758E+02    0.28605E+06    0.43449E+02
   998    0.10326E+04    0.44064E+02   -0.22250E+02    0.28547E+06    0.42824E+02
   999    0.10302E+04    0.44015E+02   -0.23736E+02    0.28489E+06    0.42203E+02
  1000    0.10280E+04    0.43960E+02   -0.25216E+02    0.28431E+06    0.41588E+02
  1001    0.10259E+04    0.43898E+02   -0.26688E+02    0.28374E+06    0.40977E+02
  1002    0.10240E+04    0.43830E+02   -0.28152E+02    0.28316E+06    0.40371E+02
  1003    0.10222E+04    0.43756E+02   -0.29609E+02    0.28259E+06    0.39770E+02
  1004    0.10206E+04    0.43675E+02   -0.31056E+02    0.28202E+06    0.39174E+02
  1005    0.10192E+04    0.43588E+02   -0.32493E+02    0.28145E+06    0.38583E+02
  1006    0.10179E+04    0.43495E+02   -0.33921E+02    0.28088E+06    0.37996E+02
  1007    0.10167E+04    0.43395E+02   -0.35338E+02    0.28031E+06    0.37414E+02
  1008    0.10154E+04    0.43289E+02   -0.36744E+02    0.27975E+06    0.36837E+02
  1009    0.10145E+04    0.43178E+02   -0.38138E+02    0.27918E+06    0.36265E+02
  1010    0.10138E+04    0.43061E+02   -0.39521E+02    0.27862E+06    0.35698E+02
  1011    0.10131E+04    0.42938E+02   -0.40890E+02    0.27806E+06    0.35136E+02
  1012    0.10126E+04    0.42809E+02   -0.42248E+02    0.27750E+06    0.34578E+02
  1013    0.10122E+04    0.42675E+02   -0.43591E+02    0.27694E+06    0.34026E+02
  1014    0.10120E+04    0.42535E+02   -0.44921E+02    0.27638E+06    0.33478E+02
  1015    0.10117E+04    0.42390E+02   -0.46236E+02    0.27582E+06    0.32936E+02
  1016    0.10117E+04    0.42238E+02   -0.47536E+02    0.27527E+06    0.32398E+02
  1017    0.10119E+04    0.42081E+02   -0.48822E+02    0.27472E+06    0.31866E+02
  1018    0.10121E+04    0.41918E+02   -0.50091E+02    0.27417E+06    0.31338E+02
  1019    0.10124E+04    0.41751E+02   -0.51344E+02    0.27362E+06    0.30815E+02
  1020    0.10130E+04    0.41576E+02   -0.52581E+02    0.27307E+06    0.30297E+02
  1021    0.10136E+04    0.41397E+02   -0.53801E+02    0.27252E+06    0.29785E+02
  1022    0.10143E+04    0.41214E+02   -0.55004E+02    0.27197E+06    0.29277E+02
  1023    0.10151E+04    0.41024E+02   -0.56186E+02    0.27143E+06    0.28774E+02
  1024    0.10160E+04    0.40829E+02   -0.57351E+02    0.27089E+06    0.28277E+02
  1025    0.10170E+04    0.40630E+02   -0.58495E+02    0.27034E+06    0.27784E+02
  1026    0.10184E+04    0.40425E+02   -0.59621E+02    0.26980E+06    0.27297E+02
  1027    0.10196E+04    0.40217E+02   -0.60727E+02    0.26926E+06    0.26814E+02
  1028    0.10210E+04    0.40004E+02   -0.61812E+02    0.26873E+06    0.26337E+02
  1029    0.10224E+04    0.39786E+02   -0.62878E+02    0.26819E+06    0.25865E+02
  1030    0.10239E+04    0.39563E+02   -0.63923E+02    0.26766E+06    0.25397E+02
  1031    0.10254E+04    0.39337E+02   -0.64945E+02    0.26712E+06    0.24936E+02
  1032    0.10272E+04    0.39104E+02   -0.65950E+02    0.26659E+06    0.24479E+02
  1033    0.10289E+04    0.38868E+02   -0.66932E+02    0.26606E+06    0.24027E+02
  1034    0.10309E+04    0.38629E+02   -0.67891E+02    0.26553E+06    0.23580E+02
  1035    0.10329E+04    0.38385E+02   -0.68828E+02    0.26500E+06    0.23139E+02
  1036    0.10350E+04    0.38136E+02   -0.69744E+02    0.26447E+06    0.22703E+02
  1037    0.10371E+04    0.37884E+02   -0.70637E+02    0.26395E+06    0.22272E+02
  1038    0.10394E+04    0.37630E+02   -0.71507E+02    0.26342E+06    0.21846E+02
  1039    0.10418E+04    0.37370E+02   -0.72350E+02    0.26290E+06    0.21426E+02
  1040    0.10441E+04    0.37107E+02   -0.73172E+02    0.26238E+06    0.21010E+02
  1041    0.10466E+04    0.36842E+02   -0.73968E+02    0.26186E+06    0.20600E+02
  1042    0.10491E+04    0.36572E+02   -0.74742E+02    0.26134E+06    0.20195E+02
  1043    0.10517E+04    0.36299E+02   -0.75488E+02    0.26082E+06    0.19796E+02
  1044    0.10545E+04    0.36022E+02   -0.76212E+02    0.26031E+06    0.19402E+02
  1045    0.10572E+04    0.35745E+02   -0.76914E+02    0.25979E+06    0.19013E+02
  1046    0.10600E+04    0.35463E+02   -0.77584E+02    0.25928E+06    0.18629E+02
  1047    0.10629E+04    0.35178E+02   -0.78240E+02    0.25877E+06    0.18251E+02
  1048    0.10657E+04    0.34890E+02   -0.78865E+02    0.25825E+06    0.17878E+02
  1049    0.10687E+04    0.34601E+02   -0.79459E+02    0.25774E+06    0.17510E+02
  1050    0.10717E+04    0.34308E+02   -0.80031E+02    0.25724E+06    0.17148E+02
  1051    0.10748E+04    0.34013E+02   -0.80580E+02    0.25673E+06    0.16791E+02
  1052    0.10779E+04    0.33716E+02   -0.81098E+02    0.25622E+06    0.16439E+02
  1053    0.10810E+04    0.33417E+02   -0.81593E+02    0.25572E+06    0.16093E+02
  1054    0.10841E+04    0.33116E+02   -0.82066E+02    0.25522E+06    0.15752E+02
  1055    0.10873E+04    0.32813E+02   -0.82508E+02    0.25471E+06    0.15416E+02
  1056    0.10905E+04    0.32508E+02   -0.82927E+02    0.25421E+06    0.15086E+02
  1057    0.10938E+04    0.32202E+02   -0.83316E+02    0.25371E+06    0.14761E+02
  1058    0.10972E+04    0.31895E+02   -0.83682E+02    0.25321E+06    0.14441E+02
  1059    0.11006E+04    0.31586E+02   -0.84018E+02    0.25272E+06    0.14126E+02
  1060    0.11040E+04    0.31275E+02   -0.84330E+02    0.25222E+06    0.13817E+02
  1061    0.11074E+04    0.30964E+02   -0.84612E+02    0.25173E+06    0.13513E+02
  1062    0.11108E+04    0.30652E+02   -0.84872E+02    0.25123E+06    0.13214E+02
  1063    0.11141E+04    0.30339E+02   -0.85101E+02    0.25074E+06    0.12921E+02
  1064    0.11176E+04    0.30025E+02   -0.85314E+02    0.25025E+06    0.12633E+02
  1065    0.11210E+04    0.29710E+02   -0.85498E+02    0.24976E+06    0.12350E+02
  1066    0.11244E+04    0.29394E+02   -0.85650E+02    0.24927E+06    0.12072E+02
  1067    0.11279E+04    0.29079E+02   -0.85773E+02    0.24878E+06    0.11799E+02
  1068    0.11314E+04    0.28763E+02   -0.85873E+02    0.24830E+06    0.11532E+02
  1069    0.11348E+04    0.28448E+02   -0.85957E+02    0.24781E+06    0.11269E+02
  1070    0.11383E+04    0.28131E+02   -0.86011E+02    0.24733E+06    0.11012E+02
  1071    0.11417E+04    0.27815E+02   -0.86034E+02    0.24685E+06    0.10760E+02
  1072    0.11452E+04    0.27499E+02   -0.86027E+02    0.24637E+06    0.10513E+02
  1073    0.11487E+04    0.27184E+02   -0.85998E+02    0.24589E+06    0.10272E+02
  1074    0.11521E+04    0.26870E+02   -0.85945E+02    0.24541E+06    0.10035E+02
  1075    0.11555E+04    0.26554E+02   -0.85870E+02    0.24493E+06    0.98036E+01
  1076    0.11589E+04    0.26241E+02   -0.85764E+02    0.24445E+06    0.95772E+01
  1077    0.11624E+04    0.25928E+02   -0.85643E+02    0.24398E+06    0.93559E+01
  1078    0.11657E+04    0.25616E+02   -0.85476E+02    0.24351E+06    0.91397E+01
  1079    0.11690E+04    0.25305E+02   -0.85302E+02    0.24303E+06    0.89285E+01
  1080    0.11724E+04    0.24994E+02   -0.85105E+02    0.24256E+06    0.87224E+01
  1081    0.11756E+04    0.24686E+02   -0.84877E+02    0.24209E+06    0.85213E+01
  1082    0.11788E+04    0.24380E+02   -0.84627E+02    0.24162E+06    0.83253E+01
  1083    0.11821E+04    0.24073E+02   -0.84354E+02    0.24115E+06    0.81342E+01
  1084    0.11853E+04    0.23770E+02   -0.84058E+02    0.24069E+06    0.79482E+01
  1085    0.11884E+04    0.23467E+02   -0.83732E+02    0.24022E+06    0.77672E+01
  1086    0.11916E+04    0.23167E+02   -0.83397E+02    0.23976E+06    0.75912E+01
  1087    0.11947E+04    0.22870E+02   -0.83018E+02    0.23929E+06    0.74202E+01
  1088    0.11977E+04    0.22572E+02   -0.82630E+02    0.23883E+06    0.72541E+01
  1089    0.12007E+04    0.22278E+02   -0.82213E+02    0.23837E+06    0.70930E+01
  1090    0.12036E+04    0.21986E+02   -0.81787E+02    0.23791E+06    0.69368E+01
  1091    0.12065E+04    0.21696E+02   -0.81324E+02    0.23745E+06    0.67856E+01
  1092    0.12094E+04    0.21409E+02   -0.80845E+02    0.23699E+06    0.66393E+01
  1093    0.12122E+04    0.21125E+02   -0.80343E+02    0.23654E+06    0.64979E+01
  1094    0.12148E+04    0.20842E+02   -0.79826E+02    0.23608E+06    0.63614E+01
  1095    0.12176E+04    0.20564E+02   -0.79294E+02    0.23563E+06    0.62298E+01
  1096    0.12202E+04    0.20287E+02   -0.78731E+02    0.23517E+06    0.61031E+01
  1097    0.12228E+04    0.20014E+02   -0.78146E+02    0.23472E+06    0.59813E+01
  1098    0.12253E+04    0.19744E+02   -0.77545E+02    0.23427E+06    0.58643E+01
  1099    0.12278E+04    0.19478E+02   -0.76929E+02    0.23382E+06    0.57522E+01
  1100    0.12302E+04    0.19215E+02   -0.76290E+02    0.23337E+06    0.56450E+01
