#    L    TT             EE             TE             PP             TP          
  3616    0.71828E-12    0.28712E-13   -0.53116E-13    0.17185E-08    0.10104E-12
  3617    0.71756E-12    0.28542E-13   -0.52990E-13    0.17171E-08    0.10105E-12
  3618    0.71684E-12    0.28372E-13   -0.52857E-13    0.17157E-08    0.10107E-12
  3619    0.71612E-12    0.28202E-13   -0.52718E-13    0.17143E-08    0.10109E-12
  3620    0.71539E-12    0.28032E-13   -0.52574E-13    0.17130E-08    0.10112E-12
  3621    0.71464E-12    0.27863E-13   -0.52423E-13    0.17116E-08    0.10114E-12
  3622    0.71389E-12    0.27695E-13   -0.52267E-13    0.17102E-08    0.10116E-12
  3623    0.71313E-12    0.27527E-13   -0.52105E-13    0.17088E-08    0.10119E-12
  3624    0.71236E-12    0.27358E-13   -0.51938E-13    0.17074E-08    0.10122E-12
  3625    0.71158E-12    0.27191E-13   -0.51766E-13    0.17061E-08    0.10125E-12
  3626    0.71081E-12    0.27024E-13   -0.51587E-13    0.17047E-08    0.10128E-12
  3627    0.71001E-12    0.26858E-13   -0.51403E-13    0.17033E-08    0.10131E-12
  3628    0.70922E-12    0.26691E-13   -0.51215E-13    0.17019E-08    0.10135E-12
  3629    0.70841E-12    0.26526E-13   -0.51021E-13    0.17005E-08    0.10138E-12
  3630    0.70759E-12    0.26361E-13   -0.50821E-13    0.16992E-08    0.10142E-12
  3631    0.70676E-12    0.26196E-13   -0.50617E-13    0.16978E-08    0.10145E-12
  3632    0.70591E-12    0.26032E-13   -0.50408E-13    0.16964E-08    0.10149E-12
  3633    0.70507E-12    0.25869E-13   -0.50194E-13    0.16951E-08    0.10153E-12
  3634    0.70421E-12    0.25706E-13   -0.49976E-13    0.16937E-08    0.10157E-12
  3635    0.70335E-12    0.25545E-13   -0.49753E-13    0.16923E-08    0.10162E-12
  3636    0.70247E-12    0.25385E-13   -0.49525E-13    0.16910E-08    0.10166E-12
  3637    0.70158E-12    0.25224E-13   -0.49292E-13    0.16896E-08    0.10170E-12
  3638    0.70068E-12    0.25066E-13   -0.49055E-13    0.16882E-08    0.10175E-12
  3639    0.69977E-12    0.24908E-13   -0.48814E-13    0.16869E-08    0.10180E-12
  3640    0.69885E-12    0.24751E-13   -0.48569E-13    0.16855E-08    0.10184E-12
  3641    0.69791E-12    0.24595E-13   -0.48319E-13    0.16842E-08    0.10189E-12
  3642    0.69696E-12    0.24439E-13   -0.48065E-13    0.16828E-08    0.10194E-12
  3643    0.69601E-12    0.24285E-13   -0.47808E-13    0.16814E-08    0.10200E-12
  3644    0.69502E-12    0.24132E-13   -0.47547E-13    0.16801E-08    0.10205E-12
  3645    0.69405E-12    0.23980E-13   -0.47281E-13    0.16787E-08    0.10210E-12
  3646    0.69305E-12    0.23830E-13   -0.47012E-13    0.16774E-08    0.10216E-12
  3647    0.69205E-12    0.23679E-13   -0.46740E-13    0.16760E-08    0.10221E-12
  3648    0.69102E-12    0.23530E-13   -0.46464E-13    0.16747E-08    0.10227E-12
  3649    0.69000E-12    0.23383E-13   -0.46185E-13    0.16733E-08    0.10233E-12
  3650    0.68895E-12    0.23236E-13   -0.45904E-13    0.16720E-08    0.10239E-12
  3651    0.68790E-12    0.23091E-13   -0.45617E-13    0.16706E-08    0.10245E-12
  3652    0.68684E-12    0.22947E-13   -0.45330E-13    0.16693E-08    0.10251E-12
  3653    0.68575E-12    0.22805E-13   -0.45038E-13    0.16679E-08    0.10257E-12
  3654    0.68465E-12    0.22662E-13   -0.44744E-13    0.16666E-08    0.10263E-12
  3655    0.68353E-12    0.22522E-13   -0.44446E-13    0.16652E-08    0.10269E-12
  3656    0.68241E-12    0.22383E-13   -0.44146E-13    0.16639E-08    0.10276E-12
  3657    0.68127E-12    0.22246E-13   -0.43845E-13    0.16626E-08    0.10282E-12
  3658    0.68013E-12    0.22110E-13   -0.43540E-13    0.16612E-08    0.10289E-12
  3659    0.67896E-12    0.21975E-13   -0.43233E-13    0.16599E-08    0.10296E-12
  3660    0.67779E-12    0.21842E-13   -0.42924E-13    0.16585E-08    0.10302E-12
  3661    0.67659E-12    0.21710E-13   -0.42613E-13    0.16572E-08    0.10309E-12
  3662    0.67539E-12    0.21580E-13   -0.42300E-13    0.16559E-08    0.10316E-12
  3663    0.67418E-12    0.21451E-13   -0.41986E-13    0.16545E-08    0.10323E-12
  3664    0.67294E-12    0.21324E-13   -0.41670E-13    0.16532E-08    0.10330E-12
  3665    0.67170E-12    0.21197E-13   -0.41350E-13    0.16519E-08    0.10337E-12
  3666    0.67045E-12    0.21072E-13   -0.41031E-13    0.16505E-08    0.10345E-12
  3667    0.66918E-12    0.20950E-13   -0.40711E-13    0.16492E-08    0.10352E-12
  3668    0.66791E-12    0.20828E-13   -0.40388E-13    0.16479E-08    0.10359E-12
  3669    0.66660E-12    0.20708E-13   -0.40065E-13    0.16466E-08    0.10367E-12
  3670    0.66531E-12    0.20589E-13   -0.39742E-13    0.16452E-08    0.10374E-12
  3671    0.66397E-12    0.20473E-13   -0.39416E-13    0.16439E-08    0.10382E-12
  3672    0.66264E-12    0.20358E-13   -0.39090E-13    0.16426E-08    0.10389E-12
  3673    0.66129E-12    0.20244E-13   -0.38762E-13    0.16413E-08    0.10397E-12
  3674    0.65993E-12    0.20133E-13   -0.38435E-13    0.16399E-08    0.10405E-12
  3675    0.65856E-12    0.20023E-13   -0.38107E-13    0.16386E-08    0.10412E-12
  3676    0.65718E-12    0.19915E-13   -0.37779E-13    0.16373E-08    0.10420E-12
  3677    0.65578E-12    0.19807E-13   -0.37449E-13    0.16360E-08    0.10428E-12
  3678    0.65437E-12    0.19702E-13   -0.37120E-13    0.16347E-08    0.10436E-12
  3679    0.65294E-12    0.19599E-13   -0.36791E-13    0.16334E-08    0.10444E-12
  3680    0.65152E-12    0.19496E-13   -0.36461E-13    0.16320E-08    0.10452E-12
  3681    0.65006E-12    0.19396E-13   -0.36132E-13    0.16307E-08    0.10460E-12
  3682    0.64860E-12    0.19297E-13   -0.35804E-13    0.16294E-08    0.10468E-12
  3683    0.64712E-12    0.19200E-13   -0.35476E-13    0.16281E-08    0.10476E-12
  3684    0.64565E-12    0.19106E-13   -0.35148E-13    0.16268E-08    0.10484E-12
  3685    0.64415E-12    0.19012E-13   -0.34819E-13    0.16255E-08    0.10493E-12
  3686    0.64265E-12    0.18918E-13   -0.34493E-13    0.16242E-08    0.10501E-12
  3687    0.64112E-12    0.18828E-13   -0.34166E-13    0.16229E-08    0.10509E-12
  3688    0.63960E-12    0.18740E-13   -0.33840E-13    0.16216E-08    0.10517E-12
  3689    0.63807E-12    0.18653E-13   -0.33515E-13    0.16203E-08    0.10525E-12
  3690    0.63649E-12    0.18568E-13   -0.33192E-13    0.16190E-08    0.10534E-12
  3691    0.63494E-12    0.18485E-13   -0.32869E-13    0.16177E-08    0.10542E-12
  3692    0.63337E-12    0.18403E-13   -0.32548E-13    0.16164E-08    0.10550E-12
  3693    0.63179E-12    0.18323E-13   -0.32228E-13    0.16151E-08    0.10558E-12
  3694    0.63019E-12    0.18245E-13   -0.31910E-13    0.16138E-08    0.10567E-12
  3695    0.62860E-12    0.18168E-13   -0.31593E-13    0.16125E-08    0.10575E-12
  3696    0.62697E-12    0.18093E-13   -0.31278E-13    0.16112E-08    0.10583E-12
  3697    0.62535E-12    0.18020E-13   -0.30964E-13    0.16099E-08    0.10591E-12
  3698    0.62373E-12    0.17948E-13   -0.30653E-13    0.16086E-08    0.10600E-12
  3699    0.62209E-12    0.17878E-13   -0.30341E-13    0.16073E-08    0.10608E-12
  3700    0.62044E-12    0.17810E-13   -0.30034E-13    0.16060E-08    0.10616E-12
  3701    0.61878E-12    0.17744E-13   -0.29728E-13    0.16047E-08    0.10624E-12
  3702    0.61711E-12    0.17678E-13   -0.29424E-13    0.16034E-08    0.10632E-12
  3703    0.61544E-12    0.17616E-13   -0.29122E-13    0.16021E-08    0.10640E-12
  3704    0.61376E-12    0.17554E-13   -0.28822E-13    0.16008E-08    0.10648E-12
  3705    0.61207E-12    0.17494E-13   -0.28523E-13    0.15996E-08    0.10656E-12
  3706    0.61036E-12    0.17435E-13   -0.28228E-13    0.15983E-08    0.10664E-12
  3707    0.60865E-12    0.17379E-13   -0.27936E-13    0.15970E-08    0.10672E-12
  3708    0.60693E-12    0.17323E-13   -0.27646E-13    0.15957E-08    0.10680E-12
  3709    0.60522E-12    0.17270E-13   -0.27358E-13    0.15944E-08    0.10688E-12
  3710    0.60350E-12    0.17218E-13   -0.27074E-13    0.15931E-08    0.10696E-12
  3711    0.60176E-12    0.17168E-13   -0.26791E-13    0.15919E-08    0.10704E-12
  3712    0.60002E-12    0.17119E-13   -0.26513E-13    0.15906E-08    0.10712E-12
  3713    0.59828E-12    0.17072E-13   -0.26236E-13    0.15893E-08    0.10719E-12
  3714    0.59653E-12    0.17024E-13   -0.25963E-13    0.15880E-08    0.10727E-12
  3715    0.59477E-12    0.16981E-13   -0.25693E-13    0.15868E-08    0.10735E-12
  3716    0.59300E-12    0.16938E-13   -0.25426E-13    0.15855E-08    0.10742E-12
  3717    0.59124E-12    0.16896E-13   -0.25163E-13    0.15842E-08    0.10750E-12
  3718    0.58947E-12    0.16856E-13   -0.24902E-13    0.15829E-08    0.10758E-12
  3719    0.58768E-12    0.16818E-13   -0.24644E-13    0.15817E-08    0.10765E-12
  3720    0.58591E-12    0.16784E-13   -0.24390E-13    0.15804E-08    0.10772E-12
  3721    0.58412E-12    0.16748E-13   -0.24140E-13    0.15791E-08    0.10780E-12
  3722    0.58234E-12    0.16714E-13   -0.23892E-13    0.15779E-08    0.10787E-12
  3723    0.58055E-12    0.16681E-13   -0.23649E-13    0.15766E-08    0.10794E-12
  3724    0.57876E-12    0.16651E-13   -0.23408E-13    0.15753E-08    0.10802E-12
  3725    0.57695E-12    0.16621E-13   -0.23173E-13    0.15741E-08    0.10809E-12
  3726    0.57515E-12    0.16592E-13   -0.22939E-13    0.15728E-08    0.10816E-12
  3727    0.57335E-12    0.16565E-13   -0.22711E-13    0.15715E-08    0.10823E-12
  3728    0.57155E-12    0.16539E-13   -0.22486E-13    0.15703E-08    0.10830E-12
  3729    0.56973E-12    0.16516E-13   -0.22265E-13    0.15690E-08    0.10837E-12
  3730    0.56793E-12    0.16493E-13   -0.22046E-13    0.15678E-08    0.10844E-12
  3731    0.56611E-12    0.16471E-13   -0.21833E-13    0.15665E-08    0.10851E-12
  3732    0.56431E-12    0.16449E-13   -0.21623E-13    0.15652E-08    0.10857E-12
  3733    0.56249E-12    0.16430E-13   -0.21417E-13    0.15640E-08    0.10864E-12
  3734    0.56068E-12    0.16412E-13   -0.21214E-13    0.15627E-08    0.10871E-12
  3735    0.55886E-12    0.16394E-13   -0.21017E-13    0.15615E-08    0.10877E-12
  3736    0.55705E-12    0.16379E-13   -0.20824E-13    0.15602E-08    0.10884E-12
  3737    0.55525E-12    0.16364E-13   -0.20634E-13    0.15590E-08    0.10890E-12
  3738    0.55342E-12    0.16350E-13   -0.20450E-13    0.15577E-08    0.10897E-12
  3739    0.55161E-12    0.16339E-13   -0.20267E-13    0.15565E-08    0.10903E-12
  3740    0.54982E-12    0.16327E-13   -0.20089E-13    0.15552E-08    0.10909E-12
  3741    0.54800E-12    0.16317E-13   -0.19913E-13    0.15540E-08    0.10915E-12
  3742    0.54619E-12    0.16307E-13   -0.19743E-13    0.15527E-08    0.10921E-12
  3743    0.54438E-12    0.16299E-13   -0.19578E-13    0.15515E-08    0.10927E-12
  3744    0.54259E-12    0.16291E-13   -0.19417E-13    0.15502E-08    0.10933E-12
  3745    0.54079E-12    0.16286E-13   -0.19259E-13    0.15490E-08    0.10939E-12
  3746    0.53900E-12    0.16280E-13   -0.19107E-13    0.15478E-08    0.10945E-12
  3747    0.53719E-12    0.16276E-13   -0.18959E-13    0.15465E-08    0.10951E-12
  3748    0.53540E-12    0.16272E-13   -0.18815E-13    0.15453E-08    0.10956E-12
  3749    0.53362E-12    0.16269E-13   -0.18674E-13    0.15440E-08    0.10962E-12
  3750    0.53183E-12    0.16267E-13   -0.18539E-13    0.15428E-08    0.10967E-12
  3751    0.53006E-12    0.16265E-13   -0.18408E-13    0.15416E-08    0.10973E-12
  3752    0.52828E-12    0.16265E-13   -0.18282E-13    0.15403E-08    0.10978E-12
  3753    0.52651E-12    0.16266E-13   -0.18159E-13    0.15391E-08    0.10983E-12
  3754    0.52474E-12    0.16267E-13   -0.18039E-13    0.15379E-08    0.10989E-12
  3755    0.52298E-12    0.16269E-13   -0.17925E-13    0.15366E-08    0.10994E-12
  3756    0.52122E-12    0.16272E-13   -0.17816E-13    0.15354E-08    0.10999E-12
  3757    0.51946E-12    0.16275E-13   -0.17711E-13    0.15342E-08    0.11004E-12
  3758    0.51771E-12    0.16279E-13   -0.17609E-13    0.15329E-08    0.11009E-12
  3759    0.51597E-12    0.16283E-13   -0.17512E-13    0.15317E-08    0.11013E-12
  3760    0.51423E-12    0.16290E-13   -0.17418E-13    0.15305E-08    0.11018E-12
  3761    0.51252E-12    0.16296E-13   -0.17329E-13    0.15293E-08    0.11023E-12
  3762    0.51080E-12    0.16303E-13   -0.17245E-13    0.15280E-08    0.11027E-12
  3763    0.50908E-12    0.16309E-13   -0.17163E-13    0.15268E-08    0.11031E-12
  3764    0.50737E-12    0.16316E-13   -0.17088E-13    0.15256E-08    0.11036E-12
  3765    0.50567E-12    0.16325E-13   -0.17015E-13    0.15244E-08    0.11040E-12
  3766    0.50399E-12    0.16332E-13   -0.16947E-13    0.15231E-08    0.11044E-12
  3767    0.50229E-12    0.16341E-13   -0.16884E-13    0.15219E-08    0.11048E-12
  3768    0.50062E-12    0.16352E-13   -0.16823E-13    0.15207E-08    0.11052E-12
  3769    0.49895E-12    0.16361E-13   -0.16767E-13    0.15195E-08    0.11056E-12
  3770    0.49729E-12    0.16372E-13   -0.16714E-13    0.15183E-08    0.11059E-12
  3771    0.49563E-12    0.16381E-13   -0.16667E-13    0.15171E-08    0.11063E-12
  3772    0.49399E-12    0.16391E-13   -0.16622E-13    0.15158E-08    0.11066E-12
  3773    0.49235E-12    0.16403E-13   -0.16583E-13    0.15146E-08    0.11070E-12
  3774    0.49073E-12    0.16416E-13   -0.16546E-13    0.15134E-08    0.11073E-12
  3775    0.48911E-12    0.16427E-13   -0.16513E-13    0.15122E-08    0.11076E-12
  3776    0.48750E-12    0.16439E-13   -0.16485E-13    0.15110E-08    0.11079E-12
  3777    0.48590E-12    0.16451E-13   -0.16461E-13    0.15098E-08    0.11082E-12
  3778    0.48433E-12    0.16464E-13   -0.16439E-13    0.15086E-08    0.11085E-12
  3779    0.48274E-12    0.16476E-13   -0.16423E-13    0.15074E-08    0.11087E-12
  3780    0.48118E-12    0.16489E-13   -0.16409E-13    0.15062E-08    0.11090E-12
  3781    0.47962E-12    0.16501E-13   -0.16400E-13    0.15050E-08    0.11092E-12
  3782    0.47806E-12    0.16514E-13   -0.16393E-13    0.15038E-08    0.11094E-12
  3783    0.47650E-12    0.16526E-13   -0.16390E-13    0.15025E-08    0.11096E-12
  3784    0.47498E-12    0.16539E-13   -0.16393E-13    0.15013E-08    0.11098E-12
  3785    0.47346E-12    0.16552E-13   -0.16395E-13    0.15001E-08    0.11100E-12
  3786    0.47193E-12    0.16566E-13   -0.16403E-13    0.14989E-08    0.11102E-12
  3787    0.47044E-12    0.16579E-13   -0.16414E-13    0.14977E-08    0.11104E-12
  3788    0.46896E-12    0.16591E-13   -0.16428E-13    0.14965E-08    0.11105E-12
  3789    0.46748E-12    0.16604E-13   -0.16446E-13    0.14953E-08    0.11107E-12
  3790    0.46601E-12    0.16617E-13   -0.16467E-13    0.14942E-08    0.11108E-12
  3791    0.46456E-12    0.16629E-13   -0.16491E-13    0.14930E-08    0.11109E-12
  3792    0.46312E-12    0.16642E-13   -0.16518E-13    0.14918E-08    0.11110E-12
  3793    0.46168E-12    0.16654E-13   -0.16546E-13    0.14906E-08    0.11111E-12
  3794    0.46026E-12    0.16666E-13   -0.16579E-13    0.14894E-08    0.11111E-12
  3795    0.45885E-12    0.16678E-13   -0.16614E-13    0.14882E-08    0.11112E-12
  3796    0.45746E-12    0.16689E-13   -0.16656E-13    0.14870E-08    0.11112E-12
  3797    0.45607E-12    0.16701E-13   -0.16698E-13    0.14858E-08    0.11113E-12
  3798    0.45470E-12    0.16712E-13   -0.16743E-13    0.14846E-08    0.11113E-12
  3799    0.45334E-12    0.16723E-13   -0.16790E-13    0.14834E-08    0.11113E-12
  3800    0.45198E-12    0.16735E-13   -0.16840E-13    0.14822E-08    0.11113E-12
  3801    0.45064E-12    0.16743E-13   -0.16893E-13    0.14811E-08    0.11113E-12
  3802    0.44931E-12    0.16754E-13   -0.16949E-13    0.14799E-08    0.11112E-12
  3803    0.44799E-12    0.16763E-13   -0.17006E-13    0.14787E-08    0.11112E-12
  3804    0.44670E-12    0.16772E-13   -0.17067E-13    0.14775E-08    0.11111E-12
  3805    0.44540E-12    0.16782E-13   -0.17130E-13    0.14763E-08    0.11110E-12
  3806    0.44412E-12    0.16790E-13   -0.17194E-13    0.14752E-08    0.11109E-12
  3807    0.44286E-12    0.16798E-13   -0.17261E-13    0.14740E-08    0.11108E-12
  3808    0.44161E-12    0.16806E-13   -0.17330E-13    0.14728E-08    0.11107E-12
  3809    0.44037E-12    0.16814E-13   -0.17402E-13    0.14716E-08    0.11105E-12
  3810    0.43915E-12    0.16820E-13   -0.17475E-13    0.14704E-08    0.11104E-12
  3811    0.43794E-12    0.16826E-13   -0.17551E-13    0.14693E-08    0.11102E-12
  3812    0.43674E-12    0.16831E-13   -0.17627E-13    0.14681E-08    0.11101E-12
  3813    0.43555E-12    0.16836E-13   -0.17707E-13    0.14669E-08    0.11099E-12
  3814    0.43436E-12    0.16841E-13   -0.17789E-13    0.14657E-08    0.11097E-12
  3815    0.43320E-12    0.16846E-13   -0.17871E-13    0.14646E-08    0.11094E-12
  3816    0.43205E-12    0.16850E-13   -0.17955E-13    0.14634E-08    0.11092E-12
  3817    0.43091E-12    0.16852E-13   -0.18041E-13    0.14622E-08    0.11090E-12
  3818    0.42978E-12    0.16855E-13   -0.18128E-13    0.14611E-08    0.11087E-12
  3819    0.42867E-12    0.16856E-13   -0.18217E-13    0.14599E-08    0.11084E-12
  3820    0.42756E-12    0.16857E-13   -0.18309E-13    0.14587E-08    0.11081E-12
  3821    0.42648E-12    0.16858E-13   -0.18399E-13    0.14576E-08    0.11078E-12
  3822    0.42539E-12    0.16859E-13   -0.18493E-13    0.14564E-08    0.11075E-12
  3823    0.42433E-12    0.16858E-13   -0.18587E-13    0.14552E-08    0.11072E-12
  3824    0.42326E-12    0.16857E-13   -0.18682E-13    0.14541E-08    0.11069E-12
  3825    0.42222E-12    0.16855E-13   -0.18777E-13    0.14529E-08    0.11065E-12
  3826    0.42120E-12    0.16853E-13   -0.18874E-13    0.14518E-08    0.11061E-12
  3827    0.42018E-12    0.16849E-13   -0.18973E-13    0.14506E-08    0.11058E-12
  3828    0.41917E-12    0.16845E-13   -0.19072E-13    0.14494E-08    0.11054E-12
  3829    0.41818E-12    0.16840E-13   -0.19171E-13    0.14483E-08    0.11050E-12
  3830    0.41720E-12    0.16836E-13   -0.19272E-13    0.14471E-08    0.11045E-12
  3831    0.41623E-12    0.16830E-13   -0.19373E-13    0.14460E-08    0.11041E-12
  3832    0.41527E-12    0.16823E-13   -0.19474E-13    0.14448E-08    0.11037E-12
  3833    0.41433E-12    0.16815E-13   -0.19576E-13    0.14437E-08    0.11032E-12
  3834    0.41340E-12    0.16807E-13   -0.19679E-13    0.14425E-08    0.11027E-12
  3835    0.41248E-12    0.16799E-13   -0.19782E-13    0.14414E-08    0.11023E-12
  3836    0.41157E-12    0.16789E-13   -0.19885E-13    0.14402E-08    0.11018E-12
  3837    0.41067E-12    0.16779E-13   -0.19988E-13    0.14391E-08    0.11012E-12
  3838    0.40978E-12    0.16767E-13   -0.20092E-13    0.14379E-08    0.11007E-12
  3839    0.40890E-12    0.16756E-13   -0.20197E-13    0.14368E-08    0.11002E-12
  3840    0.40804E-12    0.16742E-13   -0.20301E-13    0.14356E-08    0.10996E-12
  3841    0.40719E-12    0.16730E-13   -0.20405E-13    0.14345E-08    0.10991E-12
  3842    0.40635E-12    0.16715E-13   -0.20509E-13    0.14333E-08    0.10985E-12
  3843    0.40551E-12    0.16700E-13   -0.20612E-13    0.14322E-08    0.10979E-12
  3844    0.40469E-12    0.16684E-13   -0.20716E-13    0.14310E-08    0.10973E-12
  3845    0.40388E-12    0.16669E-13   -0.20819E-13    0.14299E-08    0.10967E-12
  3846    0.40307E-12    0.16650E-13   -0.20921E-13    0.14288E-08    0.10961E-12
  3847    0.40227E-12    0.16633E-13   -0.21025E-13    0.14276E-08    0.10954E-12
  3848    0.40150E-12    0.16614E-13   -0.21126E-13    0.14265E-08    0.10948E-12
  3849    0.40072E-12    0.16593E-13   -0.21227E-13    0.14253E-08    0.10941E-12
  3850    0.39996E-12    0.16573E-13   -0.21328E-13    0.14242E-08    0.10934E-12
  3851    0.39921E-12    0.16551E-13   -0.21428E-13    0.14231E-08    0.10928E-12
  3852    0.39847E-12    0.16529E-13   -0.21528E-13    0.14219E-08    0.10921E-12
  3853    0.39774E-12    0.16506E-13   -0.21626E-13    0.14208E-08    0.10913E-12
  3854    0.39702E-12    0.16479E-13   -0.21724E-13    0.14197E-08    0.10906E-12
  3855    0.39630E-12    0.16455E-13   -0.21821E-13    0.14185E-08    0.10899E-12
  3856    0.39559E-12    0.16429E-13   -0.21917E-13    0.14174E-08    0.10891E-12
  3857    0.39491E-12    0.16402E-13   -0.22012E-13    0.14163E-08    0.10884E-12
  3858    0.39422E-12    0.16375E-13   -0.22108E-13    0.14151E-08    0.10876E-12
  3859    0.39354E-12    0.16346E-13   -0.22201E-13    0.14140E-08    0.10868E-12
  3860    0.39287E-12    0.16321E-13   -0.22293E-13    0.14129E-08    0.10860E-12
  3861    0.39221E-12    0.16291E-13   -0.22384E-13    0.14118E-08    0.10852E-12
  3862    0.39157E-12    0.16260E-13   -0.22474E-13    0.14106E-08    0.10843E-12
  3863    0.39092E-12    0.16229E-13   -0.22563E-13    0.14095E-08    0.10835E-12
  3864    0.39028E-12    0.16197E-13   -0.22650E-13    0.14084E-08    0.10826E-12
  3865    0.38965E-12    0.16164E-13   -0.22735E-13    0.14073E-08    0.10818E-12
  3866    0.38903E-12    0.16132E-13   -0.22819E-13    0.14061E-08    0.10809E-12
  3867    0.38841E-12    0.16098E-13   -0.22901E-13    0.14050E-08    0.10800E-12
  3868    0.38780E-12    0.16064E-13   -0.22983E-13    0.14039E-08    0.10791E-12
  3869    0.38720E-12    0.16027E-13   -0.23062E-13    0.14028E-08    0.10782E-12
  3870    0.38661E-12    0.15990E-13   -0.23140E-13    0.14017E-08    0.10772E-12
  3871    0.38603E-12    0.15954E-13   -0.23216E-13    0.14005E-08    0.10763E-12
  3872    0.38545E-12    0.15915E-13   -0.23290E-13    0.13994E-08    0.10753E-12
  3873    0.38486E-12    0.15876E-13   -0.23363E-13    0.13983E-08    0.10744E-12
  3874    0.38429E-12    0.15837E-13   -0.23434E-13    0.13972E-08    0.10734E-12
  3875    0.38374E-12    0.15800E-13   -0.23504E-13    0.13961E-08    0.10724E-12
  3876    0.38317E-12    0.15758E-13   -0.23572E-13    0.13950E-08    0.10714E-12
  3877    0.38263E-12    0.15717E-13   -0.23637E-13    0.13938E-08    0.10703E-12
  3878    0.38208E-12    0.15674E-13   -0.23700E-13    0.13927E-08    0.10693E-12
  3879    0.38154E-12    0.15633E-13   -0.23762E-13    0.13916E-08    0.10683E-12
  3880    0.38101E-12    0.15589E-13   -0.23821E-13    0.13905E-08    0.10672E-12
  3881    0.38048E-12    0.15542E-13   -0.23878E-13    0.13894E-08    0.10661E-12
  3882    0.37994E-12    0.15498E-13   -0.23934E-13    0.13883E-08    0.10650E-12
  3883    0.37942E-12    0.15450E-13   -0.23987E-13    0.13872E-08    0.10639E-12
  3884    0.37891E-12    0.15405E-13   -0.24038E-13    0.13861E-08    0.10628E-12
  3885    0.37840E-12    0.15357E-13   -0.24088E-13    0.13850E-08    0.10617E-12
  3886    0.37789E-12    0.15311E-13   -0.24134E-13    0.13839E-08    0.10606E-12
  3887    0.37739E-12    0.15263E-13   -0.24178E-13    0.13828E-08    0.10594E-12
  3888    0.37688E-12    0.15215E-13   -0.24221E-13    0.13817E-08    0.10583E-12
  3889    0.37639E-12    0.15163E-13   -0.24262E-13    0.13806E-08    0.10571E-12
  3890    0.37590E-12    0.15115E-13   -0.24299E-13    0.13795E-08    0.10559E-12
  3891    0.37541E-12    0.15065E-13   -0.24335E-13    0.13784E-08    0.10547E-12
  3892    0.37492E-12    0.15014E-13   -0.24368E-13    0.13773E-08    0.10535E-12
  3893    0.37444E-12    0.14963E-13   -0.24400E-13    0.13762E-08    0.10523E-12
  3894    0.37395E-12    0.14911E-13   -0.24428E-13    0.13751E-08    0.10511E-12
  3895    0.37345E-12    0.14859E-13   -0.24454E-13    0.13740E-08    0.10499E-12
  3896    0.37298E-12    0.14805E-13   -0.24478E-13    0.13729E-08    0.10486E-12
  3897    0.37250E-12    0.14753E-13   -0.24498E-13    0.13718E-08    0.10474E-12
  3898    0.37203E-12    0.14699E-13   -0.24516E-13    0.13707E-08    0.10461E-12
  3899    0.37154E-12    0.14644E-13   -0.24533E-13    0.13696E-08    0.10448E-12
  3900    0.37108E-12    0.14588E-13   -0.24546E-13    0.13685E-08    0.10435E-12
  3901    0.37061E-12    0.14533E-13   -0.24558E-13    0.13674E-08    0.10422E-12
  3902    0.37013E-12    0.14476E-13   -0.24566E-13    0.13664E-08    0.10409E-12
  3903    0.36967E-12    0.14419E-13   -0.24572E-13    0.13653E-08    0.10396E-12
  3904    0.36919E-12    0.14363E-13   -0.24579E-13    0.13642E-08    0.10383E-12
  3905    0.36874E-12    0.14303E-13   -0.24580E-13    0.13631E-08    0.10369E-12
  3906    0.36827E-12    0.14246E-13   -0.24579E-13    0.13620E-08    0.10356E-12
  3907    0.36781E-12    0.14190E-13   -0.24574E-13    0.13609E-08    0.10342E-12
  3908    0.36734E-12    0.14131E-13   -0.24564E-13    0.13598E-08    0.10329E-12
  3909    0.36687E-12    0.14073E-13   -0.24556E-13    0.13588E-08    0.10315E-12
  3910    0.36643E-12    0.14014E-13   -0.24544E-13    0.13577E-08    0.10301E-12
  3911    0.36596E-12    0.13954E-13   -0.24528E-13    0.13566E-08    0.10287E-12
  3912    0.36549E-12    0.13895E-13   -0.24513E-13    0.13555E-08    0.10273E-12
  3913    0.36501E-12    0.13834E-13   -0.24493E-13    0.13544E-08    0.10259E-12
  3914    0.36454E-12    0.13774E-13   -0.24472E-13    0.13534E-08    0.10245E-12
  3915    0.36407E-12    0.13712E-13   -0.24445E-13    0.13523E-08    0.10231E-12
  3916    0.36358E-12    0.13652E-13   -0.24420E-13    0.13512E-08    0.10216E-12
  3917    0.36311E-12    0.13591E-13   -0.24389E-13    0.13501E-08    0.10202E-12
  3918    0.36263E-12    0.13529E-13   -0.24357E-13    0.13490E-08    0.10187E-12
  3919    0.36215E-12    0.13468E-13   -0.24323E-13    0.13480E-08    0.10173E-12
  3920    0.36167E-12    0.13406E-13   -0.24286E-13    0.13469E-08    0.10158E-12
  3921    0.36119E-12    0.13344E-13   -0.24246E-13    0.13458E-08    0.10143E-12
  3922    0.36070E-12    0.13282E-13   -0.24204E-13    0.13448E-08    0.10128E-12
  3923    0.36023E-12    0.13219E-13   -0.24159E-13    0.13437E-08    0.10114E-12
  3924    0.35974E-12    0.13156E-13   -0.24112E-13    0.13426E-08    0.10099E-12
  3925    0.35924E-12    0.13095E-13   -0.24062E-13    0.13416E-08    0.10084E-12
