#    L    TT             EE             BB             TE          
  1553    0.50052E+03    0.16520E+02    0.62016E-01    0.52376E+01
  1554    0.49787E+03    0.16610E+02    0.61939E-01    0.51302E+01
  1555    0.49523E+03    0.16698E+02    0.61862E-01    0.50157E+01
  1556    0.49261E+03    0.16785E+02    0.61785E-01    0.48930E+01
  1557    0.49001E+03    0.16871E+02    0.61707E-01    0.47631E+01
  1558    0.48743E+03    0.16957E+02    0.61630E-01    0.46265E+01
  1559    0.48488E+03    0.17040E+02    0.61552E-01    0.44818E+01
  1560    0.48235E+03    0.17124E+02    0.61475E-01    0.43297E+01
  1561    0.47981E+03    0.17206E+02    0.61398E-01    0.41708E+01
  1562    0.47730E+03    0.17288E+02    0.61320E-01    0.40044E+01
  1563    0.47481E+03    0.17368E+02    0.61243E-01    0.38319E+01
  1564    0.47235E+03    0.17448E+02    0.61166E-01    0.36526E+01
  1565    0.46992E+03    0.17525E+02    0.61089E-01    0.34663E+01
  1566    0.46751E+03    0.17603E+02    0.61011E-01    0.32746E+01
  1567    0.46510E+03    0.17676E+02    0.60934E-01    0.30751E+01
  1568    0.46273E+03    0.17752E+02    0.60857E-01    0.28700E+01
  1569    0.46039E+03    0.17824E+02    0.60780E-01    0.26586E+01
  1570    0.45807E+03    0.17897E+02    0.60704E-01    0.24414E+01
  1571    0.45578E+03    0.17969E+02    0.60627E-01    0.22188E+01
  1572    0.45351E+03    0.18037E+02    0.60550E-01    0.19896E+01
  1573    0.45126E+03    0.18106E+02    0.60474E-01    0.17551E+01
  1574    0.44905E+03    0.18171E+02    0.60398E-01    0.15150E+01
  1575    0.44686E+03    0.18237E+02    0.60322E-01    0.12695E+01
  1576    0.44469E+03    0.18299E+02    0.60246E-01    0.10188E+01
  1577    0.44255E+03    0.18361E+02    0.60170E-01    0.76298E+00
  1578    0.44044E+03    0.18421E+02    0.60094E-01    0.50227E+00
  1579    0.43837E+03    0.18478E+02    0.60019E-01    0.23673E+00
  1580    0.43630E+03    0.18536E+02    0.59944E-01   -0.33501E-01
  1581    0.43427E+03    0.18591E+02    0.59869E-01   -0.30824E+00
  1582    0.43227E+03    0.18645E+02    0.59794E-01   -0.58739E+00
  1583    0.43029E+03    0.18696E+02    0.59720E-01   -0.87079E+00
  1584    0.42835E+03    0.18746E+02    0.59646E-01   -0.11584E+01
  1585    0.42642E+03    0.18795E+02    0.59572E-01   -0.14500E+01
  1586    0.42454E+03    0.18841E+02    0.59498E-01   -0.17453E+01
  1587    0.42268E+03    0.18887E+02    0.59424E-01   -0.20445E+01
  1588    0.42085E+03    0.18929E+02    0.59351E-01   -0.23473E+01
  1589    0.41905E+03    0.18971E+02    0.59278E-01   -0.26535E+01
  1590    0.41727E+03    0.19010E+02    0.59205E-01   -0.29629E+01
  1591    0.41553E+03    0.19048E+02    0.59133E-01   -0.32755E+01
  1592    0.41382E+03    0.19084E+02    0.59061E-01   -0.35910E+01
  1593    0.41213E+03    0.19117E+02    0.58989E-01   -0.39095E+01
  1594    0.41047E+03    0.19150E+02    0.58917E-01   -0.42306E+01
  1595    0.40885E+03    0.19181E+02    0.58846E-01   -0.45541E+01
  1596    0.40726E+03    0.19208E+02    0.58775E-01   -0.48800E+01
  1597    0.40569E+03    0.19235E+02    0.58704E-01   -0.52082E+01
  1598    0.40415E+03    0.19259E+02    0.58634E-01   -0.55383E+01
  1599    0.40264E+03    0.19281E+02    0.58564E-01   -0.58704E+01
  1600    0.40117E+03    0.19303E+02    0.58494E-01   -0.62044E+01
  1601    0.39972E+03    0.19322E+02    0.58425E-01   -0.65399E+01
  1602    0.39829E+03    0.19338E+02    0.58356E-01   -0.68768E+01
  1603    0.39692E+03    0.19352E+02    0.58287E-01   -0.72154E+01
  1604    0.39556E+03    0.19364E+02    0.58218E-01   -0.75554E+01
  1605    0.39423E+03    0.19375E+02    0.58150E-01   -0.78957E+01
  1606    0.39293E+03    0.19384E+02    0.58082E-01   -0.82376E+01
  1607    0.39166E+03    0.19391E+02    0.58014E-01   -0.85805E+01
  1608    0.39041E+03    0.19397E+02    0.57947E-01   -0.89230E+01
  1609    0.38921E+03    0.19399E+02    0.57880E-01   -0.92665E+01
  1610    0.38803E+03    0.19399E+02    0.57813E-01   -0.96104E+01
  1611    0.38688E+03    0.19398E+02    0.57747E-01   -0.99540E+01
  1612    0.38576E+03    0.19394E+02    0.57681E-01   -0.10298E+02
  1613    0.38466E+03    0.19389E+02    0.57615E-01   -0.10642E+02
  1614    0.38360E+03    0.19382E+02    0.57549E-01   -0.10985E+02
  1615    0.38257E+03    0.19373E+02    0.57484E-01   -0.11328E+02
  1616    0.38155E+03    0.19361E+02    0.57419E-01   -0.11670E+02
  1617    0.38057E+03    0.19349E+02    0.57355E-01   -0.12011E+02
  1618    0.37962E+03    0.19334E+02    0.57290E-01   -0.12352E+02
  1619    0.37869E+03    0.19316E+02    0.57226E-01   -0.12691E+02
  1620    0.37780E+03    0.19298E+02    0.57163E-01   -0.13030E+02
  1621    0.37693E+03    0.19276E+02    0.57099E-01   -0.13367E+02
  1622    0.37609E+03    0.19253E+02    0.57036E-01   -0.13702E+02
  1623    0.37528E+03    0.19229E+02    0.56974E-01   -0.14037E+02
  1624    0.37449E+03    0.19202E+02    0.56911E-01   -0.14369E+02
  1625    0.37374E+03    0.19173E+02    0.56849E-01   -0.14699E+02
  1626    0.37301E+03    0.19143E+02    0.56788E-01   -0.15028E+02
  1627    0.37230E+03    0.19110E+02    0.56726E-01   -0.15355E+02
  1628    0.37161E+03    0.19076E+02    0.56665E-01   -0.15679E+02
  1629    0.37096E+03    0.19040E+02    0.56604E-01   -0.16000E+02
  1630    0.37034E+03    0.19003E+02    0.56544E-01   -0.16320E+02
  1631    0.36972E+03    0.18963E+02    0.56484E-01   -0.16637E+02
  1632    0.36915E+03    0.18921E+02    0.56424E-01   -0.16951E+02
  1633    0.36860E+03    0.18878E+02    0.56364E-01   -0.17262E+02
  1634    0.36808E+03    0.18832E+02    0.56305E-01   -0.17571E+02
  1635    0.36758E+03    0.18786E+02    0.56247E-01   -0.17876E+02
  1636    0.36710E+03    0.18736E+02    0.56188E-01   -0.18178E+02
  1637    0.36665E+03    0.18686E+02    0.56130E-01   -0.18478E+02
  1638    0.36621E+03    0.18635E+02    0.56072E-01   -0.18773E+02
  1639    0.36581E+03    0.18581E+02    0.56015E-01   -0.19065E+02
  1640    0.36543E+03    0.18525E+02    0.55958E-01   -0.19354E+02
  1641    0.36506E+03    0.18468E+02    0.55901E-01   -0.19639E+02
  1642    0.36472E+03    0.18409E+02    0.55845E-01   -0.19919E+02
  1643    0.36440E+03    0.18350E+02    0.55789E-01   -0.20197E+02
  1644    0.36410E+03    0.18287E+02    0.55733E-01   -0.20472E+02
  1645    0.36382E+03    0.18223E+02    0.55678E-01   -0.20741E+02
  1646    0.36355E+03    0.18159E+02    0.55623E-01   -0.21007E+02
  1647    0.36332E+03    0.18092E+02    0.55568E-01   -0.21267E+02
  1648    0.36311E+03    0.18024E+02    0.55514E-01   -0.21525E+02
  1649    0.36291E+03    0.17955E+02    0.55460E-01   -0.21778E+02
  1650    0.36273E+03    0.17884E+02    0.55407E-01   -0.22026E+02
  1651    0.36257E+03    0.17812E+02    0.55354E-01   -0.22270E+02
  1652    0.36243E+03    0.17737E+02    0.55301E-01   -0.22509E+02
  1653    0.36231E+03    0.17662E+02    0.55248E-01   -0.22742E+02
  1654    0.36220E+03    0.17586E+02    0.55196E-01   -0.22974E+02
  1655    0.36212E+03    0.17509E+02    0.55144E-01   -0.23197E+02
  1656    0.36205E+03    0.17430E+02    0.55093E-01   -0.23418E+02
  1657    0.36198E+03    0.17349E+02    0.55042E-01   -0.23632E+02
  1658    0.36194E+03    0.17267E+02    0.54991E-01   -0.23843E+02
  1659    0.36192E+03    0.17184E+02    0.54941E-01   -0.24048E+02
  1660    0.36190E+03    0.17101E+02    0.54890E-01   -0.24247E+02
  1661    0.36191E+03    0.17016E+02    0.54841E-01   -0.24442E+02
  1662    0.36192E+03    0.16930E+02    0.54791E-01   -0.24632E+02
  1663    0.36195E+03    0.16843E+02    0.54742E-01   -0.24816E+02
  1664    0.36199E+03    0.16755E+02    0.54693E-01   -0.24994E+02
  1665    0.36205E+03    0.16666E+02    0.54645E-01   -0.25167E+02
  1666    0.36211E+03    0.16575E+02    0.54596E-01   -0.25336E+02
  1667    0.36219E+03    0.16485E+02    0.54548E-01   -0.25498E+02
  1668    0.36228E+03    0.16393E+02    0.54501E-01   -0.25655E+02
  1669    0.36238E+03    0.16301E+02    0.54453E-01   -0.25806E+02
  1670    0.36249E+03    0.16207E+02    0.54406E-01   -0.25951E+02
  1671    0.36261E+03    0.16112E+02    0.54359E-01   -0.26092E+02
  1672    0.36274E+03    0.16017E+02    0.54312E-01   -0.26226E+02
  1673    0.36287E+03    0.15920E+02    0.54266E-01   -0.26355E+02
  1674    0.36302E+03    0.15825E+02    0.54219E-01   -0.26478E+02
  1675    0.36317E+03    0.15727E+02    0.54173E-01   -0.26595E+02
  1676    0.36333E+03    0.15628E+02    0.54128E-01   -0.26706E+02
  1677    0.36350E+03    0.15530E+02    0.54082E-01   -0.26812E+02
  1678    0.36367E+03    0.15430E+02    0.54037E-01   -0.26911E+02
  1679    0.36384E+03    0.15331E+02    0.53991E-01   -0.27005E+02
  1680    0.36403E+03    0.15230E+02    0.53946E-01   -0.27093E+02
  1681    0.36422E+03    0.15128E+02    0.53901E-01   -0.27175E+02
  1682    0.36441E+03    0.15027E+02    0.53857E-01   -0.27252E+02
  1683    0.36461E+03    0.14926E+02    0.53812E-01   -0.27322E+02
  1684    0.36481E+03    0.14824E+02    0.53768E-01   -0.27387E+02
  1685    0.36502E+03    0.14721E+02    0.53723E-01   -0.27446E+02
  1686    0.36523E+03    0.14619E+02    0.53679E-01   -0.27499E+02
  1687    0.36543E+03    0.14515E+02    0.53635E-01   -0.27545E+02
  1688    0.36566E+03    0.14412E+02    0.53591E-01   -0.27587E+02
  1689    0.36586E+03    0.14309E+02    0.53547E-01   -0.27622E+02
  1690    0.36607E+03    0.14205E+02    0.53504E-01   -0.27651E+02
  1691    0.36629E+03    0.14102E+02    0.53460E-01   -0.27676E+02
  1692    0.36651E+03    0.13998E+02    0.53416E-01   -0.27693E+02
  1693    0.36673E+03    0.13894E+02    0.53373E-01   -0.27705E+02
  1694    0.36694E+03    0.13791E+02    0.53330E-01   -0.27713E+02
  1695    0.36716E+03    0.13686E+02    0.53286E-01   -0.27713E+02
  1696    0.36738E+03    0.13582E+02    0.53243E-01   -0.27709E+02
  1697    0.36758E+03    0.13478E+02    0.53200E-01   -0.27698E+02
  1698    0.36780E+03    0.13375E+02    0.53157E-01   -0.27683E+02
  1699    0.36801E+03    0.13271E+02    0.53114E-01   -0.27661E+02
  1700    0.36822E+03    0.13166E+02    0.53071E-01   -0.27634E+02
  1701    0.36842E+03    0.13064E+02    0.53028E-01   -0.27601E+02
  1702    0.36863E+03    0.12960E+02    0.52985E-01   -0.27563E+02
  1703    0.36882E+03    0.12858E+02    0.52942E-01   -0.27520E+02
  1704    0.36902E+03    0.12755E+02    0.52899E-01   -0.27472E+02
  1705    0.36921E+03    0.12653E+02    0.52857E-01   -0.27418E+02
  1706    0.36939E+03    0.12550E+02    0.52814E-01   -0.27358E+02
  1707    0.36958E+03    0.12447E+02    0.52771E-01   -0.27295E+02
  1708    0.36976E+03    0.12346E+02    0.52729E-01   -0.27226E+02
  1709    0.36993E+03    0.12246E+02    0.52686E-01   -0.27152E+02
  1710    0.37010E+03    0.12146E+02    0.52643E-01   -0.27072E+02
  1711    0.37025E+03    0.12047E+02    0.52601E-01   -0.26987E+02
  1712    0.37041E+03    0.11948E+02    0.52558E-01   -0.26898E+02
  1713    0.37055E+03    0.11849E+02    0.52515E-01   -0.26804E+02
  1714    0.37069E+03    0.11751E+02    0.52473E-01   -0.26704E+02
  1715    0.37081E+03    0.11653E+02    0.52430E-01   -0.26601E+02
  1716    0.37094E+03    0.11557E+02    0.52388E-01   -0.26493E+02
  1717    0.37106E+03    0.11460E+02    0.52345E-01   -0.26380E+02
  1718    0.37116E+03    0.11365E+02    0.52303E-01   -0.26263E+02
  1719    0.37125E+03    0.11270E+02    0.52260E-01   -0.26141E+02
  1720    0.37135E+03    0.11176E+02    0.52218E-01   -0.26016E+02
  1721    0.37143E+03    0.11084E+02    0.52175E-01   -0.25885E+02
  1722    0.37150E+03    0.10991E+02    0.52132E-01   -0.25751E+02
  1723    0.37157E+03    0.10899E+02    0.52090E-01   -0.25612E+02
  1724    0.37161E+03    0.10809E+02    0.52047E-01   -0.25470E+02
  1725    0.37165E+03    0.10718E+02    0.52005E-01   -0.25323E+02
  1726    0.37168E+03    0.10629E+02    0.51962E-01   -0.25174E+02
  1727    0.37170E+03    0.10541E+02    0.51919E-01   -0.25019E+02
  1728    0.37170E+03    0.10454E+02    0.51876E-01   -0.24862E+02
  1729    0.37171E+03    0.10369E+02    0.51834E-01   -0.24701E+02
  1730    0.37168E+03    0.10283E+02    0.51791E-01   -0.24535E+02
  1731    0.37166E+03    0.10199E+02    0.51748E-01   -0.24367E+02
  1732    0.37161E+03    0.10115E+02    0.51705E-01   -0.24195E+02
  1733    0.37156E+03    0.10033E+02    0.51662E-01   -0.24020E+02
  1734    0.37150E+03    0.99516E+01    0.51619E-01   -0.23841E+02
  1735    0.37142E+03    0.98717E+01    0.51576E-01   -0.23659E+02
  1736    0.37133E+03    0.97920E+01    0.51532E-01   -0.23475E+02
  1737    0.37122E+03    0.97147E+01    0.51489E-01   -0.23287E+02
  1738    0.37110E+03    0.96376E+01    0.51446E-01   -0.23096E+02
  1739    0.37098E+03    0.95621E+01    0.51402E-01   -0.22903E+02
  1740    0.37083E+03    0.94876E+01    0.51358E-01   -0.22707E+02
  1741    0.37069E+03    0.94140E+01    0.51314E-01   -0.22508E+02
  1742    0.37052E+03    0.93421E+01    0.51270E-01   -0.22308E+02
  1743    0.37033E+03    0.92711E+01    0.51226E-01   -0.22104E+02
  1744    0.37014E+03    0.92017E+01    0.51182E-01   -0.21898E+02
  1745    0.36993E+03    0.91324E+01    0.51138E-01   -0.21690E+02
  1746    0.36970E+03    0.90655E+01    0.51093E-01   -0.21480E+02
  1747    0.36947E+03    0.90002E+01    0.51048E-01   -0.21267E+02
  1748    0.36921E+03    0.89366E+01    0.51003E-01   -0.21053E+02
  1749    0.36894E+03    0.88731E+01    0.50958E-01   -0.20836E+02
  1750    0.36865E+03    0.88112E+01    0.50913E-01   -0.20618E+02
  1751    0.36835E+03    0.87501E+01    0.50868E-01   -0.20400E+02
  1752    0.36803E+03    0.86900E+01    0.50822E-01   -0.20177E+02
  1753    0.36771E+03    0.86307E+01    0.50776E-01   -0.19955E+02
  1754    0.36737E+03    0.85737E+01    0.50730E-01   -0.19731E+02
  1755    0.36701E+03    0.85189E+01    0.50684E-01   -0.19505E+02
  1756    0.36665E+03    0.84644E+01    0.50637E-01   -0.19278E+02
  1757    0.36626E+03    0.84113E+01    0.50591E-01   -0.19051E+02
  1758    0.36585E+03    0.83596E+01    0.50544E-01   -0.18822E+02
  1759    0.36544E+03    0.83093E+01    0.50497E-01   -0.18593E+02
  1760    0.36501E+03    0.82605E+01    0.50449E-01   -0.18362E+02
  1761    0.36456E+03    0.82131E+01    0.50401E-01   -0.18132E+02
  1762    0.36410E+03    0.81671E+01    0.50354E-01   -0.17900E+02
  1763    0.36363E+03    0.81226E+01    0.50305E-01   -0.17667E+02
  1764    0.36315E+03    0.80796E+01    0.50257E-01   -0.17435E+02
  1765    0.36264E+03    0.80379E+01    0.50208E-01   -0.17202E+02
  1766    0.36213E+03    0.79976E+01    0.50160E-01   -0.16969E+02
  1767    0.36159E+03    0.79586E+01    0.50110E-01   -0.16736E+02
  1768    0.36105E+03    0.79212E+01    0.50061E-01   -0.16502E+02
  1769    0.36049E+03    0.78852E+01    0.50012E-01   -0.16270E+02
  1770    0.35991E+03    0.78505E+01    0.49962E-01   -0.16036E+02
  1771    0.35933E+03    0.78173E+01    0.49912E-01   -0.15804E+02
  1772    0.35873E+03    0.77855E+01    0.49861E-01   -0.15572E+02
  1773    0.35811E+03    0.77550E+01    0.49811E-01   -0.15339E+02
  1774    0.35748E+03    0.77260E+01    0.49760E-01   -0.15109E+02
  1775    0.35684E+03    0.76984E+01    0.49709E-01   -0.14879E+02
  1776    0.35619E+03    0.76721E+01    0.49657E-01   -0.14648E+02
  1777    0.35551E+03    0.76474E+01    0.49606E-01   -0.14420E+02
  1778    0.35483E+03    0.76239E+01    0.49554E-01   -0.14192E+02
  1779    0.35413E+03    0.76020E+01    0.49502E-01   -0.13965E+02
  1780    0.35342E+03    0.75813E+01    0.49450E-01   -0.13739E+02
  1781    0.35271E+03    0.75620E+01    0.49398E-01   -0.13515E+02
  1782    0.35196E+03    0.75441E+01    0.49345E-01   -0.13292E+02
  1783    0.35121E+03    0.75275E+01    0.49292E-01   -0.13070E+02
  1784    0.35047E+03    0.75122E+01    0.49239E-01   -0.12848E+02
  1785    0.34969E+03    0.74984E+01    0.49186E-01   -0.12629E+02
  1786    0.34891E+03    0.74858E+01    0.49132E-01   -0.12412E+02
  1787    0.34812E+03    0.74746E+01    0.49078E-01   -0.12195E+02
  1788    0.34732E+03    0.74647E+01    0.49025E-01   -0.11982E+02
  1789    0.34650E+03    0.74560E+01    0.48970E-01   -0.11770E+02
  1790    0.34567E+03    0.74486E+01    0.48916E-01   -0.11560E+02
  1791    0.34483E+03    0.74425E+01    0.48862E-01   -0.11352E+02
  1792    0.34398E+03    0.74376E+01    0.48807E-01   -0.11145E+02
  1793    0.34311E+03    0.74340E+01    0.48752E-01   -0.10941E+02
  1794    0.34224E+03    0.74316E+01    0.48697E-01   -0.10739E+02
  1795    0.34137E+03    0.74305E+01    0.48642E-01   -0.10540E+02
  1796    0.34045E+03    0.74306E+01    0.48586E-01   -0.10342E+02
  1797    0.33956E+03    0.74317E+01    0.48531E-01   -0.10147E+02
  1798    0.33864E+03    0.74341E+01    0.48475E-01   -0.99543E+01
  1799    0.33772E+03    0.74377E+01    0.48419E-01   -0.97641E+01
  1800    0.33679E+03    0.74424E+01    0.48363E-01   -0.95768E+01
  1801    0.33585E+03    0.74482E+01    0.48307E-01   -0.93915E+01
  1802    0.33491E+03    0.74550E+01    0.48250E-01   -0.92092E+01
  1803    0.33396E+03    0.74630E+01    0.48194E-01   -0.90300E+01
  1804    0.33298E+03    0.74720E+01    0.48137E-01   -0.88527E+01
  1805    0.33200E+03    0.74822E+01    0.48080E-01   -0.86786E+01
  1806    0.33103E+03    0.74935E+01    0.48023E-01   -0.85073E+01
  1807    0.33003E+03    0.75057E+01    0.47965E-01   -0.83391E+01
  1808    0.32903E+03    0.75189E+01    0.47908E-01   -0.81736E+01
  1809    0.32802E+03    0.75329E+01    0.47850E-01   -0.80113E+01
  1810    0.32701E+03    0.75480E+01    0.47792E-01   -0.78521E+01
  1811    0.32598E+03    0.75641E+01    0.47734E-01   -0.76959E+01
  1812    0.32496E+03    0.75811E+01    0.47676E-01   -0.75430E+01
  1813    0.32392E+03    0.75991E+01    0.47618E-01   -0.73932E+01
  1814    0.32288E+03    0.76179E+01    0.47560E-01   -0.72468E+01
  1815    0.32183E+03    0.76376E+01    0.47501E-01   -0.71035E+01
  1816    0.32078E+03    0.76581E+01    0.47442E-01   -0.69637E+01
  1817    0.31972E+03    0.76795E+01    0.47383E-01   -0.68271E+01
  1818    0.31865E+03    0.77017E+01    0.47324E-01   -0.66939E+01
  1819    0.31756E+03    0.77248E+01    0.47264E-01   -0.65642E+01
  1820    0.31648E+03    0.77485E+01    0.47205E-01   -0.64379E+01
  1821    0.31541E+03    0.77731E+01    0.47145E-01   -0.63151E+01
  1822    0.31432E+03    0.77984E+01    0.47085E-01   -0.61958E+01
  1823    0.31326E+03    0.78245E+01    0.47025E-01   -0.60801E+01
  1824    0.31217E+03    0.78511E+01    0.46965E-01   -0.59678E+01
  1825    0.31107E+03    0.78782E+01    0.46905E-01   -0.58593E+01
  1826    0.30997E+03    0.79068E+01    0.46844E-01   -0.57542E+01
  1827    0.30888E+03    0.79358E+01    0.46783E-01   -0.56528E+01
  1828    0.30777E+03    0.79652E+01    0.46722E-01   -0.55550E+01
  1829    0.30667E+03    0.79945E+01    0.46661E-01   -0.54609E+01
  1830    0.30556E+03    0.80258E+01    0.46600E-01   -0.53703E+01
  1831    0.30445E+03    0.80569E+01    0.46539E-01   -0.52836E+01
  1832    0.30334E+03    0.80886E+01    0.46477E-01   -0.52005E+01
  1833    0.30223E+03    0.81209E+01    0.46416E-01   -0.51210E+01
  1834    0.30112E+03    0.81530E+01    0.46354E-01   -0.50454E+01
  1835    0.30000E+03    0.81866E+01    0.46292E-01   -0.49733E+01
  1836    0.29889E+03    0.82215E+01    0.46230E-01   -0.49052E+01
  1837    0.29778E+03    0.82548E+01    0.46167E-01   -0.48407E+01
  1838    0.29666E+03    0.82895E+01    0.46105E-01   -0.47800E+01
  1839    0.29554E+03    0.83249E+01    0.46042E-01   -0.47230E+01
  1840    0.29444E+03    0.83595E+01    0.45980E-01   -0.46698E+01
  1841    0.29333E+03    0.83955E+01    0.45917E-01   -0.46203E+01
  1842    0.29222E+03    0.84315E+01    0.45854E-01   -0.45746E+01
  1843    0.29111E+03    0.84674E+01    0.45791E-01   -0.45326E+01
  1844    0.29000E+03    0.85041E+01    0.45728E-01   -0.44944E+01
  1845    0.28892E+03    0.85408E+01    0.45665E-01   -0.44599E+01
  1846    0.28781E+03    0.85782E+01    0.45601E-01   -0.44290E+01
  1847    0.28671E+03    0.86157E+01    0.45538E-01   -0.44020E+01
  1848    0.28561E+03    0.86531E+01    0.45474E-01   -0.43786E+01
  1849    0.28452E+03    0.86907E+01    0.45411E-01   -0.43588E+01
  1850    0.28343E+03    0.87282E+01    0.45347E-01   -0.43427E+01
  1851    0.28233E+03    0.87666E+01    0.45284E-01   -0.43303E+01
  1852    0.28126E+03    0.88058E+01    0.45220E-01   -0.43216E+01
  1853    0.28017E+03    0.88435E+01    0.45156E-01   -0.43164E+01
  1854    0.27910E+03    0.88814E+01    0.45093E-01   -0.43149E+01
  1855    0.27802E+03    0.89186E+01    0.45029E-01   -0.43169E+01
  1856    0.27697E+03    0.89566E+01    0.44965E-01   -0.43224E+01
  1857    0.27590E+03    0.89955E+01    0.44902E-01   -0.43315E+01
  1858    0.27485E+03    0.90330E+01    0.44838E-01   -0.43441E+01
  1859    0.27380E+03    0.90714E+01    0.44774E-01   -0.43602E+01
  1860    0.27275E+03    0.91084E+01    0.44710E-01   -0.43797E+01
  1861    0.27172E+03    0.91463E+01    0.44647E-01   -0.44026E+01
  1862    0.27070E+03    0.91836E+01    0.44583E-01   -0.44289E+01
  1863    0.26966E+03    0.92210E+01    0.44519E-01   -0.44584E+01
  1864    0.26865E+03    0.92594E+01    0.44456E-01   -0.44914E+01
  1865    0.26764E+03    0.92964E+01    0.44392E-01   -0.45275E+01
  1866    0.26664E+03    0.93328E+01    0.44329E-01   -0.45670E+01
  1867    0.26564E+03    0.93694E+01    0.44265E-01   -0.46094E+01
  1868    0.26465E+03    0.94055E+01    0.44202E-01   -0.46552E+01
  1869    0.26367E+03    0.94410E+01    0.44139E-01   -0.47039E+01
  1870    0.26269E+03    0.94768E+01    0.44075E-01   -0.47558E+01
  1871    0.26172E+03    0.95127E+01    0.44012E-01   -0.48106E+01
  1872    0.26077E+03    0.95474E+01    0.43949E-01   -0.48685E+01
  1873    0.25982E+03    0.95823E+01    0.43886E-01   -0.49292E+01
  1874    0.25888E+03    0.96159E+01    0.43823E-01   -0.49929E+01
  1875    0.25795E+03    0.96498E+01    0.43760E-01   -0.50594E+01
  1876    0.25702E+03    0.96832E+01    0.43698E-01   -0.51285E+01
  1877    0.25611E+03    0.97161E+01    0.43635E-01   -0.52005E+01
  1878    0.25519E+03    0.97478E+01    0.43573E-01   -0.52751E+01
  1879    0.25429E+03    0.97791E+01    0.43510E-01   -0.53521E+01
  1880    0.25341E+03    0.98099E+01    0.43448E-01   -0.54319E+01
  1881    0.25253E+03    0.98403E+01    0.43386E-01   -0.55140E+01
  1882    0.25165E+03    0.98709E+01    0.43323E-01   -0.55986E+01
  1883    0.25080E+03    0.98997E+01    0.43261E-01   -0.56855E+01
  1884    0.24995E+03    0.99296E+01    0.43199E-01   -0.57748E+01
  1885    0.24911E+03    0.99575E+01    0.43138E-01   -0.58664E+01
  1886    0.24827E+03    0.99859E+01    0.43076E-01   -0.59601E+01
  1887    0.24744E+03    0.10013E+02    0.43014E-01   -0.60560E+01
  1888    0.24663E+03    0.10039E+02    0.42953E-01   -0.61540E+01
  1889    0.24582E+03    0.10065E+02    0.42891E-01   -0.62540E+01
  1890    0.24503E+03    0.10090E+02    0.42830E-01   -0.63561E+01
  1891    0.24425E+03    0.10115E+02    0.42769E-01   -0.64600E+01
  1892    0.24348E+03    0.10139E+02    0.42708E-01   -0.65659E+01
  1893    0.24271E+03    0.10163E+02    0.42647E-01   -0.66734E+01
  1894    0.24196E+03    0.10186E+02    0.42586E-01   -0.67826E+01
  1895    0.24121E+03    0.10208E+02    0.42525E-01   -0.68936E+01
  1896    0.24048E+03    0.10230E+02    0.42464E-01   -0.70062E+01
  1897    0.23976E+03    0.10250E+02    0.42403E-01   -0.71204E+01
  1898    0.23904E+03    0.10270E+02    0.42343E-01   -0.72362E+01
  1899    0.23834E+03    0.10290E+02    0.42282E-01   -0.73533E+01
  1900    0.23765E+03    0.10308E+02    0.42222E-01   -0.74720E+01
