#    L    TT             EE             BB             TE          
  1552    0.53251E+03    0.17643E+02    0.84276E-01    0.35390E+01
  1553    0.52982E+03    0.17729E+02    0.84176E-01    0.34231E+01
  1554    0.52715E+03    0.17814E+02    0.84077E-01    0.32988E+01
  1555    0.52449E+03    0.17898E+02    0.83977E-01    0.31675E+01
  1556    0.52187E+03    0.17981E+02    0.83878E-01    0.30284E+01
  1557    0.51926E+03    0.18063E+02    0.83778E-01    0.28823E+01
  1558    0.51667E+03    0.18144E+02    0.83678E-01    0.27299E+01
  1559    0.51412E+03    0.18223E+02    0.83579E-01    0.25697E+01
  1560    0.51158E+03    0.18302E+02    0.83479E-01    0.24023E+01
  1561    0.50904E+03    0.18380E+02    0.83380E-01    0.22285E+01
  1562    0.50652E+03    0.18457E+02    0.83281E-01    0.20476E+01
  1563    0.50404E+03    0.18532E+02    0.83181E-01    0.18609E+01
  1564    0.50158E+03    0.18607E+02    0.83082E-01    0.16677E+01
  1565    0.49915E+03    0.18679E+02    0.82983E-01    0.14679E+01
  1566    0.49674E+03    0.18750E+02    0.82884E-01    0.12630E+01
  1567    0.49434E+03    0.18819E+02    0.82785E-01    0.10508E+01
  1568    0.49198E+03    0.18889E+02    0.82686E-01    0.83318E+00
  1569    0.48964E+03    0.18956E+02    0.82587E-01    0.60977E+00
  1570    0.48733E+03    0.19023E+02    0.82489E-01    0.38088E+00
  1571    0.48505E+03    0.19089E+02    0.82390E-01    0.14704E+00
  1572    0.48278E+03    0.19152E+02    0.82292E-01   -0.92969E-01
  1573    0.48054E+03    0.19214E+02    0.82193E-01   -0.33801E+00
  1574    0.47835E+03    0.19274E+02    0.82095E-01   -0.58819E+00
  1575    0.47616E+03    0.19334E+02    0.81997E-01   -0.84327E+00
  1576    0.47401E+03    0.19390E+02    0.81900E-01   -0.11032E+01
  1577    0.47188E+03    0.19446E+02    0.81802E-01   -0.13679E+01
  1578    0.46978E+03    0.19500E+02    0.81705E-01   -0.16370E+01
  1579    0.46772E+03    0.19551E+02    0.81608E-01   -0.19105E+01
  1580    0.46567E+03    0.19603E+02    0.81511E-01   -0.21882E+01
  1581    0.46365E+03    0.19652E+02    0.81414E-01   -0.24700E+01
  1582    0.46167E+03    0.19699E+02    0.81318E-01   -0.27559E+01
  1583    0.45970E+03    0.19743E+02    0.81222E-01   -0.30455E+01
  1584    0.45777E+03    0.19788E+02    0.81126E-01   -0.33388E+01
  1585    0.45586E+03    0.19830E+02    0.81030E-01   -0.36357E+01
  1586    0.45399E+03    0.19870E+02    0.80935E-01   -0.39359E+01
  1587    0.45215E+03    0.19909E+02    0.80840E-01   -0.42395E+01
  1588    0.45034E+03    0.19945E+02    0.80745E-01   -0.45462E+01
  1589    0.44855E+03    0.19980E+02    0.80651E-01   -0.48559E+01
  1590    0.44679E+03    0.20012E+02    0.80557E-01   -0.51683E+01
  1591    0.44507E+03    0.20043E+02    0.80463E-01   -0.54834E+01
  1592    0.44337E+03    0.20073E+02    0.80370E-01   -0.58010E+01
  1593    0.44170E+03    0.20100E+02    0.80277E-01   -0.61211E+01
  1594    0.44005E+03    0.20126E+02    0.80184E-01   -0.64434E+01
  1595    0.43845E+03    0.20150E+02    0.80091E-01   -0.67675E+01
  1596    0.43688E+03    0.20171E+02    0.79999E-01   -0.70936E+01
  1597    0.43532E+03    0.20191E+02    0.79908E-01   -0.74215E+01
  1598    0.43381E+03    0.20208E+02    0.79817E-01   -0.77507E+01
  1599    0.43232E+03    0.20224E+02    0.79726E-01   -0.80816E+01
  1600    0.43086E+03    0.20238E+02    0.79635E-01   -0.84138E+01
  1601    0.42943E+03    0.20250E+02    0.79545E-01   -0.87470E+01
  1602    0.42802E+03    0.20260E+02    0.79456E-01   -0.90812E+01
  1603    0.42666E+03    0.20267E+02    0.79367E-01   -0.94165E+01
  1604    0.42532E+03    0.20273E+02    0.79278E-01   -0.97528E+01
  1605    0.42401E+03    0.20277E+02    0.79189E-01   -0.10089E+02
  1606    0.42273E+03    0.20279E+02    0.79101E-01   -0.10426E+02
  1607    0.42147E+03    0.20279E+02    0.79014E-01   -0.10764E+02
  1608    0.42024E+03    0.20278E+02    0.78927E-01   -0.11101E+02
  1609    0.41906E+03    0.20273E+02    0.78840E-01   -0.11439E+02
  1610    0.41790E+03    0.20267E+02    0.78754E-01   -0.11776E+02
  1611    0.41676E+03    0.20259E+02    0.78668E-01   -0.12113E+02
  1612    0.41566E+03    0.20249E+02    0.78583E-01   -0.12450E+02
  1613    0.41457E+03    0.20237E+02    0.78498E-01   -0.12787E+02
  1614    0.41353E+03    0.20223E+02    0.78413E-01   -0.13123E+02
  1615    0.41251E+03    0.20207E+02    0.78329E-01   -0.13457E+02
  1616    0.41151E+03    0.20189E+02    0.78246E-01   -0.13790E+02
  1617    0.41054E+03    0.20170E+02    0.78163E-01   -0.14123E+02
  1618    0.40961E+03    0.20149E+02    0.78080E-01   -0.14454E+02
  1619    0.40868E+03    0.20125E+02    0.77998E-01   -0.14784E+02
  1620    0.40781E+03    0.20100E+02    0.77916E-01   -0.15112E+02
  1621    0.40695E+03    0.20072E+02    0.77834E-01   -0.15439E+02
  1622    0.40612E+03    0.20043E+02    0.77753E-01   -0.15764E+02
  1623    0.40531E+03    0.20012E+02    0.77673E-01   -0.16088E+02
  1624    0.40454E+03    0.19979E+02    0.77593E-01   -0.16409E+02
  1625    0.40379E+03    0.19944E+02    0.77513E-01   -0.16728E+02
  1626    0.40306E+03    0.19908E+02    0.77434E-01   -0.17045E+02
  1627    0.40236E+03    0.19869E+02    0.77355E-01   -0.17359E+02
  1628    0.40168E+03    0.19829E+02    0.77276E-01   -0.17672E+02
  1629    0.40103E+03    0.19787E+02    0.77198E-01   -0.17980E+02
  1630    0.40040E+03    0.19743E+02    0.77121E-01   -0.18287E+02
  1631    0.39979E+03    0.19697E+02    0.77043E-01   -0.18591E+02
  1632    0.39921E+03    0.19650E+02    0.76967E-01   -0.18892E+02
  1633    0.39866E+03    0.19601E+02    0.76890E-01   -0.19189E+02
  1634    0.39814E+03    0.19550E+02    0.76814E-01   -0.19484E+02
  1635    0.39763E+03    0.19498E+02    0.76739E-01   -0.19775E+02
  1636    0.39715E+03    0.19443E+02    0.76664E-01   -0.20062E+02
  1637    0.39669E+03    0.19387E+02    0.76589E-01   -0.20347E+02
  1638    0.39624E+03    0.19330E+02    0.76514E-01   -0.20628E+02
  1639    0.39583E+03    0.19271E+02    0.76440E-01   -0.20904E+02
  1640    0.39544E+03    0.19210E+02    0.76367E-01   -0.21178E+02
  1641    0.39506E+03    0.19148E+02    0.76294E-01   -0.21448E+02
  1642    0.39470E+03    0.19084E+02    0.76221E-01   -0.21712E+02
  1643    0.39437E+03    0.19020E+02    0.76148E-01   -0.21973E+02
  1644    0.39405E+03    0.18952E+02    0.76076E-01   -0.22232E+02
  1645    0.39375E+03    0.18884E+02    0.76005E-01   -0.22485E+02
  1646    0.39346E+03    0.18814E+02    0.75933E-01   -0.22734E+02
  1647    0.39321E+03    0.18743E+02    0.75862E-01   -0.22977E+02
  1648    0.39297E+03    0.18670E+02    0.75792E-01   -0.23217E+02
  1649    0.39275E+03    0.18597E+02    0.75722E-01   -0.23453E+02
  1650    0.39254E+03    0.18521E+02    0.75652E-01   -0.23683E+02
  1651    0.39235E+03    0.18445E+02    0.75582E-01   -0.23910E+02
  1652    0.39219E+03    0.18366E+02    0.75513E-01   -0.24130E+02
  1653    0.39203E+03    0.18286E+02    0.75445E-01   -0.24345E+02
  1654    0.39189E+03    0.18207E+02    0.75376E-01   -0.24558E+02
  1655    0.39177E+03    0.18126E+02    0.75308E-01   -0.24763E+02
  1656    0.39167E+03    0.18043E+02    0.75241E-01   -0.24964E+02
  1657    0.39156E+03    0.17959E+02    0.75173E-01   -0.25160E+02
  1658    0.39149E+03    0.17873E+02    0.75107E-01   -0.25352E+02
  1659    0.39143E+03    0.17787E+02    0.75040E-01   -0.25537E+02
  1660    0.39137E+03    0.17700E+02    0.74974E-01   -0.25717E+02
  1661    0.39134E+03    0.17612E+02    0.74908E-01   -0.25893E+02
  1662    0.39130E+03    0.17523E+02    0.74843E-01   -0.26064E+02
  1663    0.39129E+03    0.17433E+02    0.74777E-01   -0.26228E+02
  1664    0.39128E+03    0.17342E+02    0.74713E-01   -0.26386E+02
  1665    0.39129E+03    0.17250E+02    0.74648E-01   -0.26540E+02
  1666    0.39131E+03    0.17157E+02    0.74584E-01   -0.26690E+02
  1667    0.39134E+03    0.17064E+02    0.74520E-01   -0.26832E+02
  1668    0.39138E+03    0.16969E+02    0.74457E-01   -0.26970E+02
  1669    0.39143E+03    0.16875E+02    0.74394E-01   -0.27101E+02
  1670    0.39148E+03    0.16779E+02    0.74331E-01   -0.27227E+02
  1671    0.39155E+03    0.16682E+02    0.74268E-01   -0.27348E+02
  1672    0.39163E+03    0.16585E+02    0.74206E-01   -0.27463E+02
  1673    0.39170E+03    0.16486E+02    0.74144E-01   -0.27572E+02
  1674    0.39180E+03    0.16389E+02    0.74082E-01   -0.27676E+02
  1675    0.39188E+03    0.16289E+02    0.74021E-01   -0.27774E+02
  1676    0.39199E+03    0.16189E+02    0.73960E-01   -0.27866E+02
  1677    0.39210E+03    0.16089E+02    0.73899E-01   -0.27953E+02
  1678    0.39220E+03    0.15988E+02    0.73839E-01   -0.28033E+02
  1679    0.39232E+03    0.15888E+02    0.73778E-01   -0.28109E+02
  1680    0.39244E+03    0.15786E+02    0.73718E-01   -0.28178E+02
  1681    0.39257E+03    0.15683E+02    0.73659E-01   -0.28241E+02
  1682    0.39269E+03    0.15581E+02    0.73599E-01   -0.28300E+02
  1683    0.39283E+03    0.15479E+02    0.73540E-01   -0.28352E+02
  1684    0.39297E+03    0.15376E+02    0.73481E-01   -0.28400E+02
  1685    0.39311E+03    0.15273E+02    0.73422E-01   -0.28441E+02
  1686    0.39325E+03    0.15170E+02    0.73363E-01   -0.28476E+02
  1687    0.39339E+03    0.15066E+02    0.73305E-01   -0.28505E+02
  1688    0.39354E+03    0.14962E+02    0.73246E-01   -0.28530E+02
  1689    0.39367E+03    0.14859E+02    0.73188E-01   -0.28548E+02
  1690    0.39381E+03    0.14755E+02    0.73130E-01   -0.28560E+02
  1691    0.39396E+03    0.14652E+02    0.73072E-01   -0.28568E+02
  1692    0.39410E+03    0.14548E+02    0.73014E-01   -0.28569E+02
  1693    0.39424E+03    0.14444E+02    0.72957E-01   -0.28565E+02
  1694    0.39438E+03    0.14341E+02    0.72899E-01   -0.28557E+02
  1695    0.39452E+03    0.14237E+02    0.72842E-01   -0.28541E+02
  1696    0.39466E+03    0.14134E+02    0.72785E-01   -0.28521E+02
  1697    0.39478E+03    0.14030E+02    0.72727E-01   -0.28496E+02
  1698    0.39492E+03    0.13927E+02    0.72670E-01   -0.28465E+02
  1699    0.39505E+03    0.13824E+02    0.72613E-01   -0.28428E+02
  1700    0.39517E+03    0.13720E+02    0.72556E-01   -0.28387E+02
  1701    0.39529E+03    0.13619E+02    0.72499E-01   -0.28340E+02
  1702    0.39541E+03    0.13516E+02    0.72442E-01   -0.28287E+02
  1703    0.39552E+03    0.13415E+02    0.72386E-01   -0.28231E+02
  1704    0.39563E+03    0.13313E+02    0.72329E-01   -0.28169E+02
  1705    0.39573E+03    0.13213E+02    0.72272E-01   -0.28101E+02
  1706    0.39582E+03    0.13110E+02    0.72215E-01   -0.28029E+02
  1707    0.39592E+03    0.13009E+02    0.72158E-01   -0.27952E+02
  1708    0.39600E+03    0.12910E+02    0.72102E-01   -0.27870E+02
  1709    0.39608E+03    0.12811E+02    0.72045E-01   -0.27784E+02
  1710    0.39615E+03    0.12713E+02    0.71988E-01   -0.27692E+02
  1711    0.39621E+03    0.12616E+02    0.71931E-01   -0.27595E+02
  1712    0.39628E+03    0.12518E+02    0.71874E-01   -0.27495E+02
  1713    0.39633E+03    0.12421E+02    0.71817E-01   -0.27389E+02
  1714    0.39636E+03    0.12325E+02    0.71760E-01   -0.27279E+02
  1715    0.39639E+03    0.12229E+02    0.71703E-01   -0.27165E+02
  1716    0.39642E+03    0.12135E+02    0.71646E-01   -0.27046E+02
  1717    0.39644E+03    0.12040E+02    0.71589E-01   -0.26923E+02
  1718    0.39644E+03    0.11947E+02    0.71532E-01   -0.26797E+02
  1719    0.39643E+03    0.11854E+02    0.71475E-01   -0.26665E+02
  1720    0.39643E+03    0.11763E+02    0.71417E-01   -0.26530E+02
  1721    0.39640E+03    0.11673E+02    0.71360E-01   -0.26391E+02
  1722    0.39638E+03    0.11582E+02    0.71302E-01   -0.26248E+02
  1723    0.39634E+03    0.11492E+02    0.71245E-01   -0.26101E+02
  1724    0.39628E+03    0.11405E+02    0.71187E-01   -0.25951E+02
  1725    0.39622E+03    0.11316E+02    0.71129E-01   -0.25797E+02
  1726    0.39615E+03    0.11230E+02    0.71072E-01   -0.25640E+02
  1727    0.39606E+03    0.11144E+02    0.71014E-01   -0.25478E+02
  1728    0.39597E+03    0.11061E+02    0.70956E-01   -0.25314E+02
  1729    0.39587E+03    0.10978E+02    0.70898E-01   -0.25147E+02
  1730    0.39574E+03    0.10895E+02    0.70839E-01   -0.24975E+02
  1731    0.39561E+03    0.10813E+02    0.70781E-01   -0.24801E+02
  1732    0.39546E+03    0.10732E+02    0.70722E-01   -0.24623E+02
  1733    0.39531E+03    0.10653E+02    0.70664E-01   -0.24443E+02
  1734    0.39514E+03    0.10575E+02    0.70605E-01   -0.24260E+02
  1735    0.39496E+03    0.10498E+02    0.70546E-01   -0.24074E+02
  1736    0.39477E+03    0.10421E+02    0.70487E-01   -0.23886E+02
  1737    0.39456E+03    0.10347E+02    0.70428E-01   -0.23694E+02
  1738    0.39434E+03    0.10273E+02    0.70369E-01   -0.23500E+02
  1739    0.39412E+03    0.10200E+02    0.70310E-01   -0.23305E+02
  1740    0.39387E+03    0.10129E+02    0.70250E-01   -0.23107E+02
  1741    0.39362E+03    0.10059E+02    0.70191E-01   -0.22905E+02
  1742    0.39335E+03    0.99899E+01    0.70131E-01   -0.22703E+02
  1743    0.39307E+03    0.99221E+01    0.70071E-01   -0.22498E+02
  1744    0.39277E+03    0.98559E+01    0.70011E-01   -0.22291E+02
  1745    0.39246E+03    0.97900E+01    0.69950E-01   -0.22083E+02
  1746    0.39214E+03    0.97264E+01    0.69890E-01   -0.21872E+02
  1747    0.39180E+03    0.96645E+01    0.69829E-01   -0.21660E+02
  1748    0.39145E+03    0.96042E+01    0.69769E-01   -0.21447E+02
  1749    0.39108E+03    0.95441E+01    0.69708E-01   -0.21231E+02
  1750    0.39070E+03    0.94856E+01    0.69647E-01   -0.21015E+02
  1751    0.39030E+03    0.94280E+01    0.69585E-01   -0.20798E+02
  1752    0.38989E+03    0.93713E+01    0.69524E-01   -0.20577E+02
  1753    0.38947E+03    0.93154E+01    0.69462E-01   -0.20358E+02
  1754    0.38904E+03    0.92619E+01    0.69400E-01   -0.20137E+02
  1755    0.38859E+03    0.92105E+01    0.69338E-01   -0.19915E+02
  1756    0.38813E+03    0.91594E+01    0.69276E-01   -0.19691E+02
  1757    0.38765E+03    0.91098E+01    0.69213E-01   -0.19468E+02
  1758    0.38715E+03    0.90615E+01    0.69150E-01   -0.19244E+02
  1759    0.38665E+03    0.90146E+01    0.69087E-01   -0.19019E+02
  1760    0.38613E+03    0.89692E+01    0.69024E-01   -0.18794E+02
  1761    0.38559E+03    0.89251E+01    0.68960E-01   -0.18569E+02
  1762    0.38504E+03    0.88824E+01    0.68897E-01   -0.18343E+02
  1763    0.38448E+03    0.88411E+01    0.68833E-01   -0.18116E+02
  1764    0.38392E+03    0.88014E+01    0.68768E-01   -0.17890E+02
  1765    0.38332E+03    0.87629E+01    0.68704E-01   -0.17664E+02
  1766    0.38272E+03    0.87257E+01    0.68639E-01   -0.17438E+02
  1767    0.38210E+03    0.86899E+01    0.68574E-01   -0.17212E+02
  1768    0.38147E+03    0.86555E+01    0.68509E-01   -0.16986E+02
  1769    0.38083E+03    0.86225E+01    0.68443E-01   -0.16761E+02
  1770    0.38017E+03    0.85907E+01    0.68377E-01   -0.16536E+02
  1771    0.37951E+03    0.85604E+01    0.68311E-01   -0.16312E+02
  1772    0.37883E+03    0.85314E+01    0.68244E-01   -0.16089E+02
  1773    0.37813E+03    0.85037E+01    0.68178E-01   -0.15864E+02
  1774    0.37742E+03    0.84774E+01    0.68111E-01   -0.15643E+02
  1775    0.37670E+03    0.84524E+01    0.68043E-01   -0.15422E+02
  1776    0.37597E+03    0.84287E+01    0.67975E-01   -0.15201E+02
  1777    0.37522E+03    0.84065E+01    0.67908E-01   -0.14982E+02
  1778    0.37446E+03    0.83855E+01    0.67839E-01   -0.14764E+02
  1779    0.37369E+03    0.83659E+01    0.67771E-01   -0.14548E+02
  1780    0.37291E+03    0.83475E+01    0.67702E-01   -0.14332E+02
  1781    0.37212E+03    0.83304E+01    0.67633E-01   -0.14118E+02
  1782    0.37130E+03    0.83147E+01    0.67563E-01   -0.13905E+02
  1783    0.37048E+03    0.83002E+01    0.67494E-01   -0.13694E+02
  1784    0.36967E+03    0.82870E+01    0.67424E-01   -0.13483E+02
  1785    0.36882E+03    0.82751E+01    0.67353E-01   -0.13275E+02
  1786    0.36797E+03    0.82644E+01    0.67283E-01   -0.13069E+02
  1787    0.36712E+03    0.82550E+01    0.67212E-01   -0.12864E+02
  1788    0.36625E+03    0.82469E+01    0.67141E-01   -0.12663E+02
  1789    0.36537E+03    0.82399E+01    0.67069E-01   -0.12461E+02
  1790    0.36447E+03    0.82342E+01    0.66997E-01   -0.12263E+02
  1791    0.36357E+03    0.82296E+01    0.66925E-01   -0.12067E+02
  1792    0.36266E+03    0.82263E+01    0.66853E-01   -0.11873E+02
  1793    0.36173E+03    0.82242E+01    0.66781E-01   -0.11681E+02
  1794    0.36080E+03    0.82231E+01    0.66708E-01   -0.11492E+02
  1795    0.35987E+03    0.82234E+01    0.66635E-01   -0.11305E+02
  1796    0.35889E+03    0.82248E+01    0.66561E-01   -0.11119E+02
  1797    0.35795E+03    0.82271E+01    0.66488E-01   -0.10937E+02
  1798    0.35698E+03    0.82306E+01    0.66414E-01   -0.10757E+02
  1799    0.35600E+03    0.82354E+01    0.66340E-01   -0.10580E+02
  1800    0.35501E+03    0.82412E+01    0.66266E-01   -0.10406E+02
  1801    0.35403E+03    0.82480E+01    0.66191E-01   -0.10234E+02
  1802    0.35304E+03    0.82558E+01    0.66116E-01   -0.10065E+02
  1803    0.35204E+03    0.82647E+01    0.66041E-01   -0.98990E+01
  1804    0.35102E+03    0.82745E+01    0.65966E-01   -0.97353E+01
  1805    0.34999E+03    0.82855E+01    0.65891E-01   -0.95749E+01
  1806    0.34897E+03    0.82975E+01    0.65815E-01   -0.94174E+01
  1807    0.34793E+03    0.83105E+01    0.65740E-01   -0.92630E+01
  1808    0.34689E+03    0.83242E+01    0.65664E-01   -0.91114E+01
  1809    0.34585E+03    0.83388E+01    0.65588E-01   -0.89630E+01
  1810    0.34480E+03    0.83544E+01    0.65511E-01   -0.88178E+01
  1811    0.34373E+03    0.83709E+01    0.65435E-01   -0.86757E+01
  1812    0.34267E+03    0.83884E+01    0.65358E-01   -0.85369E+01
  1813    0.34160E+03    0.84066E+01    0.65281E-01   -0.84013E+01
  1814    0.34053E+03    0.84257E+01    0.65204E-01   -0.82689E+01
  1815    0.33945E+03    0.84456E+01    0.65127E-01   -0.81398E+01
  1816    0.33837E+03    0.84662E+01    0.65049E-01   -0.80142E+01
  1817    0.33728E+03    0.84877E+01    0.64972E-01   -0.78917E+01
  1818    0.33618E+03    0.85099E+01    0.64894E-01   -0.77726E+01
  1819    0.33507E+03    0.85329E+01    0.64816E-01   -0.76570E+01
  1820    0.33397E+03    0.85564E+01    0.64738E-01   -0.75448E+01
  1821    0.33287E+03    0.85808E+01    0.64660E-01   -0.74361E+01
  1822    0.33177E+03    0.86058E+01    0.64582E-01   -0.73308E+01
  1823    0.33068E+03    0.86315E+01    0.64504E-01   -0.72290E+01
  1824    0.32957E+03    0.86575E+01    0.64425E-01   -0.71306E+01
  1825    0.32846E+03    0.86840E+01    0.64346E-01   -0.70359E+01
  1826    0.32734E+03    0.87120E+01    0.64268E-01   -0.69447E+01
  1827    0.32624E+03    0.87402E+01    0.64189E-01   -0.68569E+01
  1828    0.32512E+03    0.87687E+01    0.64109E-01   -0.67728E+01
  1829    0.32400E+03    0.87970E+01    0.64030E-01   -0.66922E+01
  1830    0.32288E+03    0.88273E+01    0.63951E-01   -0.66151E+01
  1831    0.32176E+03    0.88572E+01    0.63871E-01   -0.65416E+01
  1832    0.32064E+03    0.88877E+01    0.63792E-01   -0.64718E+01
  1833    0.31952E+03    0.89186E+01    0.63712E-01   -0.64054E+01
  1834    0.31841E+03    0.89493E+01    0.63632E-01   -0.63428E+01
  1835    0.31729E+03    0.89813E+01    0.63552E-01   -0.62835E+01
  1836    0.31616E+03    0.90145E+01    0.63472E-01   -0.62281E+01
  1837    0.31505E+03    0.90461E+01    0.63392E-01   -0.61761E+01
  1838    0.31394E+03    0.90789E+01    0.63311E-01   -0.61278E+01
  1839    0.31281E+03    0.91124E+01    0.63231E-01   -0.60831E+01
  1840    0.31171E+03    0.91449E+01    0.63150E-01   -0.60420E+01
  1841    0.31060E+03    0.91787E+01    0.63069E-01   -0.60044E+01
  1842    0.30949E+03    0.92124E+01    0.62989E-01   -0.59704E+01
  1843    0.30838E+03    0.92460E+01    0.62908E-01   -0.59401E+01
  1844    0.30728E+03    0.92802E+01    0.62827E-01   -0.59132E+01
  1845    0.30620E+03    0.93143E+01    0.62746E-01   -0.58899E+01
  1846    0.30509E+03    0.93490E+01    0.62664E-01   -0.58700E+01
  1847    0.30400E+03    0.93837E+01    0.62583E-01   -0.58538E+01
  1848    0.30291E+03    0.94183E+01    0.62502E-01   -0.58409E+01
  1849    0.30183E+03    0.94528E+01    0.62420E-01   -0.58316E+01
  1850    0.30075E+03    0.94874E+01    0.62338E-01   -0.58256E+01
  1851    0.29965E+03    0.95226E+01    0.62257E-01   -0.58232E+01
  1852    0.29859E+03    0.95585E+01    0.62175E-01   -0.58242E+01
  1853    0.29751E+03    0.95930E+01    0.62093E-01   -0.58285E+01
  1854    0.29644E+03    0.96275E+01    0.62011E-01   -0.58362E+01
  1855    0.29538E+03    0.96612E+01    0.61930E-01   -0.58473E+01
  1856    0.29434E+03    0.96957E+01    0.61848E-01   -0.58615E+01
  1857    0.29329E+03    0.97311E+01    0.61766E-01   -0.58791E+01
  1858    0.29224E+03    0.97649E+01    0.61684E-01   -0.59000E+01
  1859    0.29121E+03    0.97997E+01    0.61602E-01   -0.59241E+01
  1860    0.29018E+03    0.98330E+01    0.61520E-01   -0.59513E+01
  1861    0.28916E+03    0.98671E+01    0.61438E-01   -0.59818E+01
  1862    0.28815E+03    0.99006E+01    0.61356E-01   -0.60152E+01
  1863    0.28713E+03    0.99342E+01    0.61273E-01   -0.60517E+01
  1864    0.28613E+03    0.99687E+01    0.61191E-01   -0.60913E+01
  1865    0.28513E+03    0.10002E+02    0.61109E-01   -0.61338E+01
  1866    0.28415E+03    0.10034E+02    0.61028E-01   -0.61794E+01
  1867    0.28316E+03    0.10067E+02    0.60946E-01   -0.62276E+01
  1868    0.28219E+03    0.10099E+02    0.60864E-01   -0.62789E+01
  1869    0.28123E+03    0.10131E+02    0.60782E-01   -0.63329E+01
  1870    0.28027E+03    0.10163E+02    0.60700E-01   -0.63898E+01
  1871    0.27931E+03    0.10195E+02    0.60619E-01   -0.64493E+01
  1872    0.27838E+03    0.10226E+02    0.60537E-01   -0.65116E+01
  1873    0.27744E+03    0.10257E+02    0.60455E-01   -0.65765E+01
  1874    0.27652E+03    0.10286E+02    0.60374E-01   -0.66440E+01
  1875    0.27561E+03    0.10316E+02    0.60293E-01   -0.67141E+01
  1876    0.27470E+03    0.10346E+02    0.60211E-01   -0.67865E+01
  1877    0.27380E+03    0.10375E+02    0.60130E-01   -0.68615E+01
  1878    0.27290E+03    0.10403E+02    0.60049E-01   -0.69389E+01
  1879    0.27202E+03    0.10430E+02    0.59969E-01   -0.70184E+01
  1880    0.27116E+03    0.10457E+02    0.59888E-01   -0.71004E+01
  1881    0.27030E+03    0.10484E+02    0.59807E-01   -0.71845E+01
  1882    0.26944E+03    0.10510E+02    0.59727E-01   -0.72707E+01
  1883    0.26860E+03    0.10535E+02    0.59647E-01   -0.73591E+01
  1884    0.26777E+03    0.10561E+02    0.59567E-01   -0.74495E+01
  1885    0.26695E+03    0.10585E+02    0.59487E-01   -0.75420E+01
  1886    0.26613E+03    0.10610E+02    0.59407E-01   -0.76363E+01
  1887    0.26532E+03    0.10633E+02    0.59327E-01   -0.77327E+01
  1888    0.26454E+03    0.10655E+02    0.59248E-01   -0.78308E+01
  1889    0.26374E+03    0.10677E+02    0.59169E-01   -0.79307E+01
  1890    0.26297E+03    0.10699E+02    0.59090E-01   -0.80324E+01
  1891    0.26221E+03    0.10720E+02    0.59011E-01   -0.81356E+01
  1892    0.26146E+03    0.10740E+02    0.58932E-01   -0.82406E+01
  1893    0.26071E+03    0.10760E+02    0.58853E-01   -0.83469E+01
  1894    0.25998E+03    0.10778E+02    0.58775E-01   -0.84547E+01
  1895    0.25925E+03    0.10797E+02    0.58697E-01   -0.85639E+01
  1896    0.25854E+03    0.10815E+02    0.58619E-01   -0.86746E+01
  1897    0.25784E+03    0.10831E+02    0.58541E-01   -0.87865E+01
  1898    0.25715E+03    0.10847E+02    0.58463E-01   -0.88998E+01
  1899    0.25647E+03    0.10862E+02    0.58386E-01   -0.90142E+01
  1900    0.25579E+03    0.10876E+02    0.58308E-01   -0.91298E+01
  1901    0.25513E+03    0.10890E+02    0.58231E-01   -0.92467E+01
  1902    0.25448E+03    0.10902E+02    0.58154E-01   -0.93644E+01
  1903    0.25384E+03    0.10914E+02    0.58078E-01   -0.94829E+01
  1904    0.25323E+03    0.10926E+02    0.58001E-01   -0.96017E+01
  1905    0.25259E+03    0.10936E+02    0.57925E-01   -0.97223E+01
  1906    0.25198E+03    0.10945E+02    0.57848E-01   -0.98437E+01
  1907    0.25139E+03    0.10955E+02    0.57772E-01   -0.99647E+01
  1908    0.25080E+03    0.10963E+02    0.57696E-01   -0.10087E+02
  1909    0.25021E+03    0.10970E+02    0.57621E-01   -0.10210E+02
  1910    0.24965E+03    0.10977E+02    0.57545E-01   -0.10333E+02
  1911    0.24909E+03    0.10983E+02    0.57470E-01   -0.10458E+02
  1912    0.24855E+03    0.10988E+02    0.57395E-01   -0.10581E+02
  1913    0.24802E+03    0.10992E+02    0.57320E-01   -0.10705E+02
  1914    0.24749E+03    0.10995E+02    0.57245E-01   -0.10829E+02
  1915    0.24698E+03    0.10997E+02    0.57170E-01   -0.10954E+02
  1916    0.24647E+03    0.10999E+02    0.57095E-01   -0.11079E+02
  1917    0.24599E+03    0.10999E+02    0.57021E-01   -0.11205E+02
  1918    0.24550E+03    0.11000E+02    0.56947E-01   -0.11330E+02
  1919    0.24503E+03    0.10998E+02    0.56873E-01   -0.11455E+02
  1920    0.24457E+03    0.10996E+02    0.56799E-01   -0.11581E+02
  1921    0.24411E+03    0.10994E+02    0.56725E-01   -0.11705E+02
  1922    0.24368E+03    0.10990E+02    0.56652E-01   -0.11830E+02
  1923    0.24325E+03    0.10986E+02    0.56579E-01   -0.11954E+02
  1924    0.24282E+03    0.10981E+02    0.56505E-01   -0.12078E+02
  1925    0.24242E+03    0.10974E+02    0.56433E-01   -0.12202E+02
  1926    0.24201E+03    0.10967E+02    0.56360E-01   -0.12325E+02
  1927    0.24161E+03    0.10960E+02    0.56287E-01   -0.12449E+02
  1928    0.24123E+03    0.10952E+02    0.56215E-01   -0.12570E+02
  1929    0.24085E+03    0.10943E+02    0.56143E-01   -0.12693E+02
